sent,tags,parse
But let 's stop wasting time .,But/CC let/VB 's/POS stop/VB wasting/NN time/NN ./.," cc(let-2, But-1) root(ROOT-0, let-2) nsubj(stop-4, 's-3) ccomp(let-2, stop-4) compound(time-6, wasting-5) dobj(stop-4, time-6)  "
"David is the only physician in a town that is not quite small enough to allow him any leisure , so instead of wasting time abed he works nights in the hospital and spends a few daylight hours hunting the tall grass , portable telephone in belt holster .","David/NNP is/VBZ the/DT only/JJ physician/NN in/IN a/DT town/NN that/WDT is/VBZ not/RB quite/RB small/JJ enough/RB to/TO allow/VB him/PRP any/DT leisure/NN ,/, so/RB instead/RB of/IN wasting/VBG time/NN abed/VBD he/PRP works/VBZ nights/NNS in/IN the/DT hospital/NN and/CC spends/VBZ a/DT few/JJ daylight/NN hours/NNS hunting/NN the/DT tall/JJ grass/NN ,/, portable/JJ telephone/NN in/IN belt/NN holster/NN ./."," nsubj(physician-5, David-1) cop(physician-5, is-2) det(physician-5, the-3) amod(physician-5, only-4) dep(abed-26, physician-5) case(town-8, in-6) det(town-8, a-7) nmod:in(physician-5, town-8) nsubj(small-13, town-8) nsubj(allow-16, town-8) ref(town-8, that-9) cop(small-13, is-10) neg(small-13, not-11) advmod(small-13, quite-12) acl:relcl(town-8, small-13) advmod(small-13, enough-14) mark(allow-16, to-15) xcomp(small-13, allow-16) iobj(allow-16, him-17) det(leisure-19, any-18) dobj(allow-16, leisure-19) advmod(wasting-24, so-21) mark(wasting-24, instead-22) mwe(instead-22, of-23) acl(leisure-19, wasting-24) dobj(wasting-24, time-25) root(ROOT-0, abed-26) nsubj(works-28, he-27) nsubj(spends-34, he-27) ccomp(abed-26, works-28) nmod:tmod(works-28, nights-29) case(hospital-32, in-30) det(hospital-32, the-31) nmod:in(works-28, hospital-32) cc(works-28, and-33) ccomp(abed-26, spends-34) conj:and(works-28, spends-34) det(hunting-39, a-35) amod(hunting-39, few-36) compound(hunting-39, daylight-37) compound(hunting-39, hours-38) dobj(spends-34, hunting-39) det(grass-42, the-40) amod(grass-42, tall-41) nsubj(abed-26, grass-42) amod(telephone-45, portable-44) appos(grass-42, telephone-45) case(holster-48, in-46) compound(holster-48, belt-47) nmod:in(telephone-45, holster-48)  "
"<p> Tuberculosis -- also known as consumption , phthisis and the wasting disease -- has always been with us .","<p>/NNP Tuberculosis/NNP --/: also/RB known/VBN as/IN consumption/NN ,/, phthisis/NNS and/CC the/DT wasting/NN disease/NN --/: has/VBZ always/RB been/VBN with/IN us/PRP ./."," compound(Tuberculosis-2, <p>-1) nsubj(us-19, Tuberculosis-2) advmod(known-5, also-4) dep(Tuberculosis-2, known-5) case(consumption-7, as-6) nmod:as(known-5, consumption-7) nmod:as(known-5, phthisis-9) conj:and(consumption-7, phthisis-9) cc(consumption-7, and-10) det(disease-13, the-11) compound(disease-13, wasting-12) nmod:as(known-5, disease-13) conj:and(consumption-7, disease-13) aux(us-19, has-15) advmod(us-19, always-16) cop(us-19, been-17) case(us-19, with-18) root(ROOT-0, us-19)  "
"While the Pentagon pursues a policy that every year hounds 1,000 able-bodied gay men and women out of the service-wasting $27 million in training costs annually-other countries demonstrate that with the right mix of education and cajoling , a military with gays can work .","While/IN the/DT Pentagon/NNP pursues/VBZ a/DT policy/NN that/IN every/DT year/NN hounds/VBZ 1,000/CD able-bodied/JJ gay/JJ men/NNS and/CC women/NNS out/RP of/IN the/DT service-wasting/JJ $/$ 27/CD million/CD in/IN training/NN costs/NNS annually-other/JJ countries/NNS demonstrate/VBP that/IN with/IN the/DT right/JJ mix/NN of/IN education/NN and/CC cajoling/NN ,/, a/DT military/NN with/IN gays/NNS can/MD work/VB ./."," mark(pursues-4, While-1) det(Pentagon-3, the-2) nsubj(pursues-4, Pentagon-3) advcl(demonstrate-29, pursues-4) det(policy-6, a-5) dobj(pursues-4, policy-6) mark(hounds-10, that-7) det(year-9, every-8) nsubj(hounds-10, year-9) ccomp(pursues-4, hounds-10) nummod(men-14, 1,000-11) amod(men-14, able-bodied-12) amod(men-14, gay-13) dobj(hounds-10, men-14) cc(men-14, and-15) dobj(hounds-10, women-16) conj:and(men-14, women-16) compound:prt(hounds-10, out-17) case($-21, of-18) det($-21, the-19) amod($-21, service-wasting-20) nmod:of(hounds-10, $-21) compound(million-23, 27-22) nummod($-21, million-23) case(costs-26, in-24) compound(costs-26, training-25) nmod:in($-21, costs-26) amod(countries-28, annually-other-27) nsubj(demonstrate-29, countries-28) root(ROOT-0, demonstrate-29) mark(work-45, that-30) case(mix-34, with-31) det(mix-34, the-32) amod(mix-34, right-33) nmod:with(work-45, mix-34) case(education-36, of-35) nmod:of(mix-34, education-36) cc(education-36, and-37) nmod:of(mix-34, cajoling-38) conj:and(education-36, cajoling-38) det(military-41, a-40) nsubj(work-45, military-41) case(gays-43, with-42) nmod:with(military-41, gays-43) aux(work-45, can-44) ccomp(demonstrate-29, work-45)  "
"<p> A Windows program is usually made up of several C or C++ source files , a resource script ( which instructs a set of auxiliary tools to construct dialog boxes and other parts of the user interface ) , a command file just to run the linker , and a text file describing this process for a utility called Nmake , which oversees the entire process and helps you avoid wasting time during this necessarily slow and laborious process .","<p>/RB A/DT Windows/NNP program/NN is/VBZ usually/RB made/VBN up/RP of/IN several/JJ C/NNP or/CC C++/NNP source/NN files/NNS ,/, a/DT resource/NN script/NN -LRB-/-LRB- which/WDT instructs/VBZ a/DT set/NN of/IN auxiliary/JJ tools/NNS to/TO construct/VB dialog/VBG boxes/NNS and/CC other/JJ parts/NNS of/IN the/DT user/NN interface/NN -RRB-/-RRB- ,/, a/DT command/NN file/VBP just/RB to/TO run/VB the/DT linker/NN ,/, and/CC a/DT text/NN file/VBP describing/VBG this/DT process/NN for/IN a/DT utility/NN called/VBN Nmake/NNP ,/, which/WDT oversees/VBZ the/DT entire/JJ process/NN and/CC helps/VBZ you/PRP avoid/VB wasting/NN time/NN during/IN this/DT necessarily/RB slow/JJ and/CC laborious/JJ process/NN ./."," advmod(made-7, <p>-1) det(program-4, A-2) compound(program-4, Windows-3) nsubjpass(made-7, program-4) auxpass(made-7, is-5) advmod(made-7, usually-6) root(ROOT-0, made-7) compound:prt(made-7, up-8) case(C-11, of-9) amod(C-11, several-10) nmod:of(made-7, C-11) cc(C-11, or-12) compound(files-15, C++-13) compound(files-15, source-14) nmod:of(made-7, files-15) conj:or(C-11, files-15) det(script-19, a-17) compound(script-19, resource-18) nsubj(file-43, script-19) nsubj(run-46, script-19) nsubj(instructs-22, which-21) dep(script-19, instructs-22) det(set-24, a-23) dobj(instructs-22, set-24) nsubj(construct-29, set-24) case(tools-27, of-25) amod(tools-27, auxiliary-26) nmod:of(set-24, tools-27) mark(construct-29, to-28) xcomp(instructs-22, construct-29) amod(boxes-31, dialog-30) dobj(construct-29, boxes-31) cc(boxes-31, and-32) amod(parts-34, other-33) dobj(construct-29, parts-34) conj:and(boxes-31, parts-34) case(interface-38, of-35) det(interface-38, the-36) compound(interface-38, user-37) nmod:of(parts-34, interface-38) det(command-42, a-41) nsubj(file-43, command-42) nsubj(run-46, command-42) ccomp(made-7, file-43) advmod(file-43, just-44) mark(run-46, to-45) xcomp(file-43, run-46) det(linker-48, the-47) dobj(run-46, linker-48) cc(made-7, and-50) det(text-52, a-51) nsubj(file-53, text-52) conj:and(made-7, file-53) xcomp(file-53, describing-54) det(process-56, this-55) dobj(describing-54, process-56) case(utility-59, for-57) det(utility-59, a-58) nmod:for(process-56, utility-59) acl(utility-59, called-60) dobj(called-60, Nmake-61) nsubj(oversees-64, Nmake-61) nsubj(helps-69, Nmake-61) ref(Nmake-61, which-63) acl:relcl(Nmake-61, oversees-64) det(process-67, the-65) amod(process-67, entire-66) dobj(oversees-64, process-67) cc(oversees-64, and-68) acl:relcl(Nmake-61, helps-69) conj:and(oversees-64, helps-69) nsubj(avoid-71, you-70) ccomp(helps-69, avoid-71) compound(time-73, wasting-72) dobj(avoid-71, time-73) case(process-80, during-74) det(process-80, this-75) advmod(slow-77, necessarily-76) amod(process-80, slow-77) cc(slow-77, and-78) conj:and(slow-77, laborious-79) amod(process-80, laborious-79) nmod:during(avoid-71, process-80)  "
"Here is a movement , proclaiming itself ready to take over the industrial powerhouse of Africa , wasting its energy trying to topple Gqozo , a tinpot dictator in the backwaters of the country .","Here/RB is/VBZ a/DT movement/NN ,/, proclaiming/VBG itself/PRP ready/JJ to/TO take/VB over/RP the/DT industrial/JJ powerhouse/NN of/IN Africa/NNP ,/, wasting/VBG its/PRP$ energy/NN trying/VBG to/TO topple/VB Gqozo/NNP ,/, a/DT tinpot/JJ dictator/NN in/IN the/DT backwaters/NNS of/IN the/DT country/NN ./."," advmod(is-2, Here-1) root(ROOT-0, is-2) det(movement-4, a-3) nsubj(is-2, movement-4) advcl(is-2, proclaiming-6) nsubj(ready-8, itself-7) nsubj(take-10, itself-7) xcomp(proclaiming-6, ready-8) mark(take-10, to-9) xcomp(ready-8, take-10) compound:prt(take-10, over-11) det(powerhouse-14, the-12) amod(powerhouse-14, industrial-13) dobj(take-10, powerhouse-14) case(Africa-16, of-15) nmod:of(powerhouse-14, Africa-16) dep(proclaiming-6, wasting-18) nmod:poss(energy-20, its-19) dobj(wasting-18, energy-20) acl(energy-20, trying-21) mark(topple-23, to-22) xcomp(trying-21, topple-23) dobj(topple-23, Gqozo-24) det(dictator-28, a-26) amod(dictator-28, tinpot-27) dobj(proclaiming-6, dictator-28) case(backwaters-31, in-29) det(backwaters-31, the-30) nmod:in(dictator-28, backwaters-31) case(country-34, of-32) det(country-34, the-33) nmod:of(backwaters-31, country-34)  "
<p> But vendors are coming up with ways to help businesses avoid wasting hundreds of hours playing unproductive telephone tag .,<p>/JJ But/CC vendors/NNS are/VBP coming/VBG up/RP with/IN ways/NNS to/TO help/VB businesses/NNS avoid/VB wasting/NN hundreds/NNS of/IN hours/NNS playing/VBG unproductive/JJ telephone/NN tag/NN ./.," root(ROOT-0, <p>-1) cc(coming-5, But-2) nsubj(coming-5, vendors-3) nsubj(help-10, vendors-3) aux(coming-5, are-4) dep(<p>-1, coming-5) compound:prt(coming-5, up-6) case(ways-8, with-7) nmod:with(coming-5, ways-8) mark(help-10, to-9) xcomp(coming-5, help-10) nsubj(avoid-12, businesses-11) ccomp(help-10, avoid-12) compound(hundreds-14, wasting-13) dobj(avoid-12, hundreds-14) case(hours-16, of-15) nmod:of(hundreds-14, hours-16) acl(hours-16, playing-17) amod(tag-20, unproductive-18) compound(tag-20, telephone-19) dobj(playing-17, tag-20)  "
Director Hector Babenco 's turgid trek into the Brazilian rain forest accomplishes this and more : it makes the viewer feel guilty for wasting three hours and seven bucks .,Director/NNP Hector/NNP Babenco/NNP 's/POS turgid/JJ trek/NN into/IN the/DT Brazilian/JJ rain/NN forest/NN accomplishes/VBZ this/DT and/CC more/JJR :/: it/PRP makes/VBZ the/DT viewer/NN feel/VBP guilty/JJ for/IN wasting/VBG three/CD hours/NNS and/CC seven/CD bucks/NNS ./.," compound(Babenco-3, Director-1) compound(Babenco-3, Hector-2) nmod:poss(trek-6, Babenco-3) case(Babenco-3, 's-4) amod(trek-6, turgid-5) nsubj(accomplishes-12, trek-6) case(forest-11, into-7) det(forest-11, the-8) amod(forest-11, Brazilian-9) compound(forest-11, rain-10) nmod:into(trek-6, forest-11) root(ROOT-0, accomplishes-12) dobj(accomplishes-12, this-13) cc(this-13, and-14) dobj(accomplishes-12, more-15) conj:and(this-13, more-15) nsubj(makes-18, it-17) parataxis(accomplishes-12, makes-18) det(viewer-20, the-19) nsubj(feel-21, viewer-20) ccomp(makes-18, feel-21) xcomp(feel-21, guilty-22) mark(wasting-24, for-23) advcl(guilty-22, wasting-24) nummod(hours-26, three-25) dobj(wasting-24, hours-26) cc(hours-26, and-27) nummod(bucks-29, seven-28) dobj(wasting-24, bucks-29) conj:and(hours-26, bucks-29)  "
"Now compare that to the cost of n rebuilt engine , and tell me who 's wasting money .","Now/RB compare/VB that/DT to/TO the/DT cost/NN of/IN n/NN rebuilt/NN engine/NN ,/, and/CC tell/VB me/PRP who/WP 's/VBZ wasting/VBG money/NN ./."," advmod(compare-2, Now-1) root(ROOT-0, compare-2) dobj(compare-2, that-3) case(cost-6, to-4) det(cost-6, the-5) nmod:to(compare-2, cost-6) case(engine-10, of-7) compound(engine-10, n-8) compound(engine-10, rebuilt-9) nmod:of(cost-6, engine-10) cc(compare-2, and-12) conj:and(compare-2, tell-13) dobj(tell-13, me-14) nsubj(wasting-17, who-15) aux(wasting-17, 's-16) ccomp(tell-13, wasting-17) dobj(wasting-17, money-18)  "
"It fights like a good-size bass , not wasting energy on acrobatics but powering into the depths toward a denser patch of pads .","It/PRP fights/VBZ like/IN a/DT good-size/JJ bass/NN ,/, not/RB wasting/VBG energy/NN on/IN acrobatics/NNS but/CC powering/VBG into/IN the/DT depths/NNS toward/IN a/DT denser/NN patch/NN of/IN pads/NNS ./."," nsubj(fights-2, It-1) root(ROOT-0, fights-2) case(bass-6, like-3) det(bass-6, a-4) amod(bass-6, good-size-5) nmod:like(fights-2, bass-6) neg(wasting-9, not-8) dep(bass-6, wasting-9) dobj(wasting-9, energy-10) case(acrobatics-12, on-11) nmod:on(wasting-9, acrobatics-12) cc(wasting-9, but-13) dep(bass-6, powering-14) conj:but(wasting-9, powering-14) case(depths-17, into-15) det(depths-17, the-16) nmod:into(powering-14, depths-17) case(patch-21, toward-18) det(patch-21, a-19) compound(patch-21, denser-20) nmod:toward(depths-17, patch-21) case(pads-23, of-22) nmod:of(patch-21, pads-23)  "
"I hate wasting half my run on the flats , "" he says . ""","I/PRP hate/VBP wasting/VBG half/PDT my/PRP$ run/NN on/IN the/DT flats/NNS ,/, ''/'' he/PRP says/VBZ ./. ''/''"," nsubj(hate-2, I-1) ccomp(says-13, hate-2) xcomp(hate-2, wasting-3) det:predet(run-6, half-4) nmod:poss(run-6, my-5) dobj(wasting-3, run-6) case(flats-9, on-7) det(flats-9, the-8) nmod:on(wasting-3, flats-9) nsubj(says-13, he-12) root(ROOT-0, says-13)  "
"These people in Hong Kong who are asking for elections and referendums are wasting their time , "" Mr. Lu was saying .","These/DT people/NNS in/IN Hong/NNP Kong/NNP who/WP are/VBP asking/VBG for/IN elections/NNS and/CC referendums/NNS are/VBP wasting/VBG their/PRP$ time/NN ,/, ''/'' Mr./NNP Lu/NNP was/VBD saying/VBG ./."," det(people-2, These-1) nsubj(wasting-14, people-2) case(Kong-5, in-3) compound(Kong-5, Hong-4) nmod:in(people-2, Kong-5) nsubj(asking-8, Kong-5) ref(Kong-5, who-6) aux(asking-8, are-7) acl:relcl(Kong-5, asking-8) case(elections-10, for-9) nmod:for(asking-8, elections-10) cc(elections-10, and-11) nmod:for(asking-8, referendums-12) conj:and(elections-10, referendums-12) dep(wasting-14, are-13) dep(saying-22, wasting-14) nmod:poss(time-16, their-15) dobj(wasting-14, time-16) compound(Lu-20, Mr.-19) nsubj(saying-22, Lu-20) aux(saying-22, was-21) root(ROOT-0, saying-22)  "
"What if he 's a lousy lover , and I end up wasting my time , "" I said . ""","What/WP if/IN he/PRP 's/VBZ a/DT lousy/JJ lover/NN ,/, and/CC I/PRP end/VBP up/RP wasting/VBG my/PRP$ time/NN ,/, ''/'' I/PRP said/VBD ./. ''/''"," dep(lover-7, What-1) mark(lover-7, if-2) nsubj(lover-7, he-3) cop(lover-7, 's-4) det(lover-7, a-5) amod(lover-7, lousy-6) advcl(said-19, lover-7) cc(lover-7, and-9) nsubj(end-11, I-10) conj:and(lover-7, end-11) advcl(said-19, end-11) compound:prt(end-11, up-12) xcomp(end-11, wasting-13) nmod:poss(time-15, my-14) dobj(wasting-13, time-15) nsubj(said-19, I-18) root(ROOT-0, said-19)  "
"Before long , the team realized that the company was wasting lots of time and money by having an employee check soft drink stock on delivery trucks at the gates of the bottling factory each morning .","Before/IN long/RB ,/, the/DT team/NN realized/VBD that/IN the/DT company/NN was/VBD wasting/VBG lots/NNS of/IN time/NN and/CC money/NN by/IN having/VBG an/DT employee/NN check/VB soft/JJ drink/NN stock/NN on/IN delivery/NN trucks/NNS at/IN the/DT gates/NNS of/IN the/DT bottling/NN factory/NN each/DT morning/NN ./."," case(long-2, Before-1) advmod(realized-6, long-2) det(team-5, the-4) nsubj(realized-6, team-5) root(ROOT-0, realized-6) mark(wasting-11, that-7) det(company-9, the-8) nsubj(wasting-11, company-9) aux(wasting-11, was-10) ccomp(realized-6, wasting-11) dobj(wasting-11, lots-12) case(time-14, of-13) nmod:of(lots-12, time-14) cc(time-14, and-15) nmod:of(lots-12, money-16) conj:and(time-14, money-16) mark(having-18, by-17) advcl(wasting-11, having-18) det(employee-20, an-19) nsubj(check-21, employee-20) ccomp(having-18, check-21) amod(stock-24, soft-22) compound(stock-24, drink-23) dobj(check-21, stock-24) case(trucks-27, on-25) compound(trucks-27, delivery-26) nmod:on(check-21, trucks-27) case(gates-30, at-28) det(gates-30, the-29) nmod:at(trucks-27, gates-30) case(factory-34, of-31) det(factory-34, the-32) compound(factory-34, bottling-33) nmod:of(gates-30, factory-34) det(morning-36, each-35) nmod:tmod(gates-30, morning-36)  "
"The whole senior class thought I was stupid for wasting my time lying in the sun . """,The/DT whole/JJ senior/JJ class/NN thought/VBD I/PRP was/VBD stupid/JJ for/IN wasting/VBG my/PRP$ time/NN lying/VBG in/IN the/DT sun/NN ./. ''/''," det(class-4, The-1) amod(class-4, whole-2) amod(class-4, senior-3) nsubj(thought-5, class-4) root(ROOT-0, thought-5) nsubj(stupid-8, I-6) cop(stupid-8, was-7) ccomp(thought-5, stupid-8) mark(wasting-10, for-9) advcl(stupid-8, wasting-10) nmod:poss(time-12, my-11) dobj(wasting-10, time-12) advcl(wasting-10, lying-13) case(sun-16, in-14) det(sun-16, the-15) nmod:in(lying-13, sun-16)  "
"<p> <p> Edward Norden is a frequent contributor to The American Spectator and Commentary <p> <p> 
##2027066 <p> Secretary of Transportation Federico Pena got his job by wasting $10 billion on the biggest public works disaster of modern times-an airport worse in every way than the one it replaced .",<p>/NN <p>/NN Edward/NNP Norden/NNP is/VBZ a/DT frequent/JJ contributor/NN to/TO The/DT American/NNP Spectator/NNP and/CC Commentary/NNP <p>/NNP <p>/NN ##/NNP 2027066/NNP <p>/NNP Secretary/NNP of/IN Transportation/NNP Federico/NNP Pena/NNP got/VBD his/PRP$ job/NN by/IN wasting/VBG $/$ 10/CD billion/CD on/IN the/DT biggest/JJS public/NN works/NNS disaster/NN of/IN modern/JJ times-an/JJ airport/NN worse/JJR in/IN every/DT way/NN than/IN the/DT one/NN it/PRP replaced/VBD ./.," compound(Norden-4, <p>-1) compound(Norden-4, <p>-2) compound(Norden-4, Edward-3) nsubj(contributor-8, Norden-4) cop(contributor-8, is-5) det(contributor-8, a-6) amod(contributor-8, frequent-7) dep(replaced-51, contributor-8) case(Spectator-12, to-9) det(Spectator-12, The-10) compound(Spectator-12, American-11) nmod:to(contributor-8, Spectator-12) cc(Spectator-12, and-13) compound(<p>-16, Commentary-14) compound(<p>-16, <p>-15) nmod:to(contributor-8, <p>-16) conj:and(Spectator-12, <p>-16) compound(Secretary-20, ##-17) compound(Secretary-20, 2027066-18) compound(Secretary-20, <p>-19) nsubj(got-25, Secretary-20) case(Pena-24, of-21) compound(Pena-24, Transportation-22) compound(Pena-24, Federico-23) nmod:of(Secretary-20, Pena-24) acl:relcl(Spectator-12, got-25) nmod:poss(job-27, his-26) dobj(got-25, job-27) mark(wasting-29, by-28) advcl(got-25, wasting-29) nmod:npmod(worse-43, $-30) compound(billion-32, 10-31) nummod($-30, billion-32) case(disaster-38, on-33) det(disaster-38, the-34) amod(disaster-38, biggest-35) compound(disaster-38, public-36) compound(disaster-38, works-37) nmod:on($-30, disaster-38) case(airport-42, of-39) amod(airport-42, modern-40) amod(airport-42, times-an-41) nmod:of(disaster-38, airport-42) xcomp(wasting-29, worse-43) case(way-46, in-44) det(way-46, every-45) nmod:in(worse-43, way-46) case(one-49, than-47) det(one-49, the-48) nmod:than(wasting-29, one-49) nsubj(replaced-51, it-50) root(ROOT-0, replaced-51)  "
"When he opened the door he was to instantly hit the deck and Larkin would fire right over him with no warning , wasting ferry and Piggy .","When/WRB he/PRP opened/VBD the/DT door/NN he/PRP was/VBD to/TO instantly/RB hit/VB the/DT deck/NN and/CC Larkin/NNP would/MD fire/VB right/RB over/IN him/PRP with/IN no/DT warning/NN ,/, wasting/NN ferry/NN and/CC Piggy/NNP ./."," advmod(opened-3, When-1) nsubj(opened-3, he-2) advcl(was-7, opened-3) det(door-5, the-4) dobj(opened-3, door-5) nsubj(was-7, he-6) nsubj(hit-10, he-6) root(ROOT-0, was-7) mark(hit-10, to-8) advmod(hit-10, instantly-9) xcomp(was-7, hit-10) det(deck-12, the-11) dobj(hit-10, deck-12) cc(was-7, and-13) nsubj(fire-16, Larkin-14) aux(fire-16, would-15) conj:and(was-7, fire-16) advmod(fire-16, right-17) case(him-19, over-18) nmod:over(right-17, him-19) case(warning-22, with-20) neg(warning-22, no-21) nmod:with(fire-16, warning-22) compound(ferry-25, wasting-24) nmod:with(fire-16, ferry-25) conj:and(warning-22, ferry-25) cc(warning-22, and-26) nmod:with(fire-16, Piggy-27) conj:and(warning-22, Piggy-27)  "
You and your husband are wasting your money sending him to college ; he 'll be out by Christmas . ',You/PRP and/CC your/PRP$ husband/NN are/VBP wasting/VBG your/PRP$ money/NN sending/VBG him/PRP to/TO college/NN ;/: he/PRP 'll/MD be/VB out/IN by/IN Christmas/NNP ./. '/''," nsubj(wasting-6, You-1) cc(You-1, and-2) nmod:poss(husband-4, your-3) conj:and(You-1, husband-4) nsubj(wasting-6, husband-4) aux(wasting-6, are-5) root(ROOT-0, wasting-6) nmod:poss(money-8, your-7) dobj(wasting-6, money-8) advcl(wasting-6, sending-9) dobj(sending-9, him-10) case(college-12, to-11) nmod:to(sending-9, college-12) nsubj(out-17, he-14) aux(out-17, 'll-15) cop(out-17, be-16) parataxis(wasting-6, out-17) case(Christmas-19, by-18) nmod:by(out-17, Christmas-19)  "
<p> Most of us drop the ball as health care consumers even before wasting money on that first unnecessary visit .,<p>/RB Most/JJS of/IN us/PRP drop/VBP the/DT ball/NN as/IN health/NN care/NN consumers/NNS even/RB before/IN wasting/VBG money/NN on/IN that/DT first/JJ unnecessary/JJ visit/NN ./.," advmod(drop-5, <p>-1) nsubj(drop-5, Most-2) case(us-4, of-3) nmod:of(Most-2, us-4) root(ROOT-0, drop-5) det(ball-7, the-6) dobj(drop-5, ball-7) case(consumers-11, as-8) compound(consumers-11, health-9) compound(consumers-11, care-10) nmod:as(ball-7, consumers-11) advmod(wasting-14, even-12) mark(wasting-14, before-13) advcl(drop-5, wasting-14) dobj(wasting-14, money-15) case(visit-20, on-16) det(visit-20, that-17) amod(visit-20, first-18) amod(visit-20, unnecessary-19) nmod:on(wasting-14, visit-20)  "
You may be wasting money if you are a symptom-free adult under the age of 65 who undergoes an annual physical .,You/PRP may/MD be/VB wasting/VBG money/NN if/IN you/PRP are/VBP a/DT symptom-free/JJ adult/NN under/IN the/DT age/NN of/IN 65/CD who/WP undergoes/VBZ an/DT annual/JJ physical/JJ ./.," nsubj(wasting-4, You-1) aux(wasting-4, may-2) aux(wasting-4, be-3) root(ROOT-0, wasting-4) dobj(wasting-4, money-5) mark(adult-11, if-6) nsubj(adult-11, you-7) cop(adult-11, are-8) det(adult-11, a-9) amod(adult-11, symptom-free-10) advcl(wasting-4, adult-11) nsubj(undergoes-18, adult-11) case(age-14, under-12) det(age-14, the-13) nmod:under(adult-11, age-14) case(65-16, of-15) nmod:of(age-14, 65-16) ref(adult-11, who-17) acl:relcl(adult-11, undergoes-18) det(physical-21, an-19) amod(physical-21, annual-20) dobj(undergoes-18, physical-21)  "
"If you 're not generating a profit or making the appropriate tax payments , you 're wasting everyone 's time .","If/IN you/PRP 're/VBP not/RB generating/VBG a/DT profit/NN or/CC making/VBG the/DT appropriate/JJ tax/NN payments/NNS ,/, you/PRP 're/VBP wasting/VBG everyone/NN 's/POS time/NN ./."," mark(generating-5, If-1) nsubj(generating-5, you-2) nsubj(making-9, you-2) aux(generating-5, 're-3) neg(generating-5, not-4) advcl(wasting-17, generating-5) det(profit-7, a-6) dobj(generating-5, profit-7) cc(generating-5, or-8) conj:or(generating-5, making-9) advcl(wasting-17, making-9) det(payments-13, the-10) amod(payments-13, appropriate-11) compound(payments-13, tax-12) dobj(making-9, payments-13) nsubj(wasting-17, you-15) aux(wasting-17, 're-16) root(ROOT-0, wasting-17) nmod:poss(time-20, everyone-18) case(everyone-18, 's-19) dobj(wasting-17, time-20)  "
"Joe figure , and that their sons would rather have their heads catch fire than be caught playing with a doll that lacks even a rudimentary weapon for wasting the bastards .","Joe/NNP figure/VBP ,/, and/CC that/DT their/PRP$ sons/NNS would/MD rather/RB have/VB their/PRP$ heads/NNS catch/VB fire/NN than/IN be/VB caught/VBN playing/VBG with/IN a/DT doll/NN that/WDT lacks/VBZ even/RB a/DT rudimentary/JJ weapon/NN for/IN wasting/VBG the/DT bastards/NNS ./."," nsubj(figure-2, Joe-1) root(ROOT-0, figure-2) cc(figure-2, and-4) det:predet(sons-7, that-5) nmod:poss(sons-7, their-6) nsubj(have-10, sons-7) aux(have-10, would-8) advmod(have-10, rather-9) conj:and(figure-2, have-10) nmod:poss(heads-12, their-11) nsubj(catch-13, heads-12) ccomp(have-10, catch-13) dobj(catch-13, fire-14) dep(have-10, than-15) auxpass(caught-17, be-16) dep(have-10, caught-17) xcomp(caught-17, playing-18) case(doll-21, with-19) det(doll-21, a-20) nmod:with(playing-18, doll-21) nsubj(lacks-23, doll-21) ref(doll-21, that-22) acl:relcl(doll-21, lacks-23) advmod(weapon-27, even-24) det(weapon-27, a-25) amod(weapon-27, rudimentary-26) dobj(lacks-23, weapon-27) mark(wasting-29, for-28) advcl(lacks-23, wasting-29) det(bastards-31, the-30) dobj(wasting-29, bastards-31)  "
"Our decision to help support a needy child came over the protests of Cecilia 's mother in Bogota , who thought we would be wasting our money on a child we would never know , with an organization whose operations we could n't corroborate .","Our/PRP$ decision/NN to/TO help/VB support/VB a/DT needy/JJ child/NN came/VBD over/IN the/DT protests/NNS of/IN Cecilia/NNP 's/POS mother/NN in/IN Bogota/NNP ,/, who/WP thought/VBD we/PRP would/MD be/VB wasting/VBG our/PRP$ money/NN on/IN a/DT child/NN we/PRP would/MD never/RB know/VB ,/, with/IN an/DT organization/NN whose/WP$ operations/NNS we/PRP could/MD n't/RB corroborate/VB ./."," nmod:poss(decision-2, Our-1) nsubj(came-9, decision-2) mark(help-4, to-3) acl(decision-2, help-4) xcomp(help-4, support-5) det(child-8, a-6) amod(child-8, needy-7) dobj(support-5, child-8) root(ROOT-0, came-9) case(protests-12, over-10) det(protests-12, the-11) nmod:over(came-9, protests-12) case(mother-16, of-13) nmod:poss(mother-16, Cecilia-14) case(Cecilia-14, 's-15) nmod:of(protests-12, mother-16) nsubj(thought-21, mother-16) case(Bogota-18, in-17) nmod:in(mother-16, Bogota-18) ref(mother-16, who-20) acl:relcl(mother-16, thought-21) nsubj(wasting-25, we-22) aux(wasting-25, would-23) aux(wasting-25, be-24) ccomp(thought-21, wasting-25) nmod:poss(money-27, our-26) dobj(wasting-25, money-27) case(child-30, on-28) det(child-30, a-29) nmod:on(wasting-25, child-30) nsubj(know-34, we-31) aux(know-34, would-32) neg(know-34, never-33) acl:relcl(child-30, know-34) case(organization-38, with-36) det(organization-38, an-37) nmod:with(came-9, organization-38) nmod:poss(operations-40, organization-38) ref(organization-38, whose-39) dobj(corroborate-44, operations-40) nsubj(corroborate-44, we-41) aux(corroborate-44, could-42) neg(corroborate-44, n't-43) acl:relcl(organization-38, corroborate-44)  "
