sent,tags,parse
"Later I discovered that Brian Boru 's kingship was of a few thousand savages thrashing about in the mud , and that his reign lasted until he was reportedly beheaded by his brothers .","Later/RB I/PRP discovered/VBD that/IN Brian/NNP Boru/NNP 's/POS kingship/NN was/VBD of/IN a/DT few/JJ thousand/CD savages/NNS thrashing/VBG about/IN in/IN the/DT mud/NN ,/, and/CC that/IN his/PRP$ reign/NN lasted/VBD until/IN he/PRP was/VBD reportedly/RB beheaded/VBN by/IN his/PRP$ brothers/NNS ./."," advmod(discovered-3, Later-1) nsubj(discovered-3, I-2) root(ROOT-0, discovered-3) mark(savages-14, that-4) compound(Boru-6, Brian-5) nmod:poss(kingship-8, Boru-6) case(Boru-6, 's-7) nsubj(savages-14, kingship-8) cop(savages-14, was-9) case(savages-14, of-10) det(savages-14, a-11) amod(savages-14, few-12) nummod(savages-14, thousand-13) ccomp(discovered-3, savages-14) acl(savages-14, thrashing-15) dep(thrashing-15, about-16) case(mud-19, in-17) det(mud-19, the-18) nmod:in(thrashing-15, mud-19) cc(savages-14, and-21) mark(lasted-25, that-22) nmod:poss(reign-24, his-23) nsubj(lasted-25, reign-24) ccomp(discovered-3, lasted-25) conj:and(savages-14, lasted-25) mark(beheaded-30, until-26) nsubjpass(beheaded-30, he-27) auxpass(beheaded-30, was-28) advmod(beheaded-30, reportedly-29) advcl(lasted-25, beheaded-30) case(brothers-33, by-31) nmod:poss(brothers-33, his-32) nmod:by(beheaded-30, brothers-33)  "
"Our house hold was apparently rather typical in thrashing out such constitutional fundamentals , and it is a mark of television 's power that a whole country would Find itself chatting about roles of evidence , personal liberties , and the duties of the forces of order . ""","Our/PRP$ house/NN hold/NN was/VBD apparently/RB rather/RB typical/JJ in/IN thrashing/VBG out/RP such/JJ constitutional/JJ fundamentals/NNS ,/, and/CC it/PRP is/VBZ a/DT mark/NN of/IN television/NN 's/POS power/NN that/IN a/DT whole/JJ country/NN would/MD Find/VB itself/PRP chatting/VBG about/IN roles/NNS of/IN evidence/NN ,/, personal/JJ liberties/NNS ,/, and/CC the/DT duties/NNS of/IN the/DT forces/NNS of/IN order/NN ./. ''/''"," nmod:poss(hold-3, Our-1) compound(hold-3, house-2) nsubj(typical-7, hold-3) cop(typical-7, was-4) advmod(typical-7, apparently-5) advmod(typical-7, rather-6) root(ROOT-0, typical-7) mark(thrashing-9, in-8) advcl(typical-7, thrashing-9) compound:prt(thrashing-9, out-10) amod(fundamentals-13, such-11) amod(fundamentals-13, constitutional-12) dobj(thrashing-9, fundamentals-13) cc(typical-7, and-15) nsubj(mark-19, it-16) cop(mark-19, is-17) det(mark-19, a-18) conj:and(typical-7, mark-19) case(power-23, of-20) nmod:poss(power-23, television-21) case(television-21, 's-22) nmod:of(mark-19, power-23) mark(Find-29, that-24) det(country-27, a-25) amod(country-27, whole-26) nsubj(Find-29, country-27) aux(Find-29, would-28) ccomp(mark-19, Find-29) nsubj(chatting-31, itself-30) dep(Find-29, chatting-31) case(roles-33, about-32) nmod:about(chatting-31, roles-33) case(evidence-35, of-34) nmod:of(roles-33, evidence-35) amod(liberties-38, personal-37) nmod:of(roles-33, liberties-38) conj:and(evidence-35, liberties-38) cc(evidence-35, and-40) det(duties-42, the-41) nmod:of(roles-33, duties-42) conj:and(evidence-35, duties-42) case(forces-45, of-43) det(forces-45, the-44) nmod:of(duties-42, forces-45) case(order-47, of-46) nmod:of(forces-45, order-47)  "
"Take the notorious Kraken of Norse mythology , a beast so huge and powerful that its thrashings were thought to spawn whirlpools .","Take/VB the/DT notorious/JJ Kraken/NN of/IN Norse/JJ mythology/NN ,/, a/DT beast/NN so/RB huge/JJ and/CC powerful/JJ that/IN its/PRP$ thrashings/NNS were/VBD thought/VBN to/TO spawn/VB whirlpools/NNS ./."," root(ROOT-0, Take-1) det(Kraken-4, the-2) amod(Kraken-4, notorious-3) nsubj(huge-12, Kraken-4) nsubj(powerful-14, Kraken-4) case(mythology-7, of-5) amod(mythology-7, Norse-6) nmod:of(Kraken-4, mythology-7) det(beast-10, a-9) appos(mythology-7, beast-10) advmod(huge-12, so-11) xcomp(Take-1, huge-12) cc(huge-12, and-13) xcomp(Take-1, powerful-14) conj:and(huge-12, powerful-14) mark(thought-19, that-15) nmod:poss(thrashings-17, its-16) nsubjpass(thought-19, thrashings-17) nsubj(spawn-21, thrashings-17) auxpass(thought-19, were-18) ccomp(Take-1, thought-19) mark(spawn-21, to-20) xcomp(thought-19, spawn-21) dobj(spawn-21, whirlpools-22)  "
"He also mentioned how Libby , who had been thrashing around in her hospital bed , had been restrained by a Posey , or jacket , and tied to her bed .","He/PRP also/RB mentioned/VBD how/WRB Libby/NNP ,/, who/WP had/VBD been/VBN thrashing/VBG around/RP in/IN her/PRP$ hospital/NN bed/NN ,/, had/VBD been/VBN restrained/VBN by/IN a/DT Posey/NN ,/, or/CC jacket/NN ,/, and/CC tied/VBN to/TO her/PRP$ bed/NN ./."," nsubj(mentioned-3, He-1) advmod(mentioned-3, also-2) root(ROOT-0, mentioned-3) advmod(restrained-19, how-4) nsubj(thrashing-10, Libby-5) nsubjpass(restrained-19, Libby-5) nsubjpass(tied-28, Libby-5) ref(Libby-5, who-7) aux(thrashing-10, had-8) aux(thrashing-10, been-9) acl:relcl(Libby-5, thrashing-10) compound:prt(thrashing-10, around-11) case(bed-15, in-12) nmod:poss(bed-15, her-13) compound(bed-15, hospital-14) nmod:in(thrashing-10, bed-15) aux(restrained-19, had-17) auxpass(restrained-19, been-18) ccomp(mentioned-3, restrained-19) case(Posey-22, by-20) det(Posey-22, a-21) nmod:by(restrained-19, Posey-22) cc(Posey-22, or-24) nmod:by(restrained-19, jacket-25) conj:or(Posey-22, jacket-25) cc(restrained-19, and-27) ccomp(mentioned-3, tied-28) conj:and(restrained-19, tied-28) case(bed-31, to-29) nmod:poss(bed-31, her-30) nmod:to(tied-28, bed-31)  "
"So they can be sung as an alternate mode of thrashing this slightly feminine languor , the boredom of youth as well as the anger , because youth has those two things .","So/IN they/PRP can/MD be/VB sung/VBN as/IN an/DT alternate/JJ mode/NN of/IN thrashing/VBG this/DT slightly/RB feminine/JJ languor/NN ,/, the/DT boredom/NN of/IN youth/NN as/RB well/RB as/IN the/DT anger/NN ,/, because/IN youth/NN has/VBZ those/DT two/CD things/NNS ./."," dep(sung-5, So-1) nsubjpass(sung-5, they-2) aux(sung-5, can-3) auxpass(sung-5, be-4) root(ROOT-0, sung-5) case(mode-9, as-6) det(mode-9, an-7) amod(mode-9, alternate-8) nmod:as(sung-5, mode-9) mark(thrashing-11, of-10) acl(mode-9, thrashing-11) det(languor-15, this-12) advmod(languor-15, slightly-13) amod(languor-15, feminine-14) dobj(thrashing-11, languor-15) det(boredom-18, the-17) appos(languor-15, boredom-18) case(youth-20, of-19) nmod:of(boredom-18, youth-20) cc(languor-15, as-21) mwe(as-21, well-22) mwe(as-21, as-23) det(anger-25, the-24) dobj(thrashing-11, anger-25) conj:and(languor-15, anger-25) mark(has-29, because-27) nsubj(has-29, youth-28) advcl(sung-5, has-29) det(things-32, those-30) nummod(things-32, two-31) dobj(has-29, things-32)  "
<p> Part of the thrashing has been deserved .,<p>/NN Part/NN of/IN the/DT thrashing/NN has/VBZ been/VBN deserved/JJ ./.," compound(Part-2, <p>-1) nsubj(deserved-8, Part-2) case(thrashing-5, of-3) det(thrashing-5, the-4) nmod:of(Part-2, thrashing-5) aux(deserved-8, has-6) cop(deserved-8, been-7) root(ROOT-0, deserved-8)  "
"And his tormented thrashings are likely to bring misery , if not downright death , to all who -- mysteriously -- love him .","And/CC his/PRP$ tormented/JJ thrashings/NNS are/VBP likely/JJ to/TO bring/VB misery/RB ,/, if/IN not/RB downright/JJ death/NN ,/, to/TO all/DT who/WP --/: mysteriously/RB --/: love/VBP him/PRP ./."," cc(likely-6, And-1) nmod:poss(thrashings-4, his-2) amod(thrashings-4, tormented-3) nsubj(likely-6, thrashings-4) nsubj(bring-8, thrashings-4) cop(likely-6, are-5) root(ROOT-0, likely-6) mark(bring-8, to-7) xcomp(likely-6, bring-8) advmod(bring-8, misery-9) dep(not-12, if-11) cc(bring-8, not-12) amod(death-14, downright-13) xcomp(likely-6, death-14) conj:not(bring-8, death-14) case(all-17, to-16) nmod:to(death-14, all-17) nsubj(love-22, all-17) ref(all-17, who-18) dep(who-18, mysteriously-20) acl:relcl(all-17, love-22) dobj(love-22, him-23)  "
"Sleepwalking , talking , thrashing , and even running wildly -- occurring after age six , these events are more likely due to psychological rather than developmental factors , according to Winnipeg paediatrician Jim Carson .","Sleepwalking/VBG ,/, talking/VBG ,/, thrashing/VBG ,/, and/CC even/RB running/VBG wildly/RB --/: occurring/VBG after/IN age/NN six/CD ,/, these/DT events/NNS are/VBP more/RBR likely/JJ due/JJ to/TO psychological/JJ rather/RB than/IN developmental/JJ factors/NNS ,/, according/VBG to/TO Winnipeg/NNP paediatrician/NN Jim/NNP Carson/NNP ./."," advcl(likely-21, Sleepwalking-1) conj:and(Sleepwalking-1, talking-3) advcl(likely-21, talking-3) conj:and(Sleepwalking-1, thrashing-5) advcl(likely-21, thrashing-5) cc(Sleepwalking-1, and-7) advmod(running-9, even-8) conj:and(Sleepwalking-1, running-9) advcl(likely-21, running-9) advmod(running-9, wildly-10) parataxis(running-9, occurring-12) case(age-14, after-13) nmod:after(occurring-12, age-14) nummod(age-14, six-15) det(events-18, these-17) nsubj(likely-21, events-18) cop(likely-21, are-19) advmod(likely-21, more-20) root(ROOT-0, likely-21) case(psychological-24, due-22) mwe(due-22, to-23) nmod:due_to(likely-21, psychological-24) cc(psychological-24, rather-25) mwe(rather-25, than-26) amod(factors-28, developmental-27) nmod:due_to(likely-21, factors-28) conj:negcc(psychological-24, factors-28) case(Carson-35, according-30) mwe(according-30, to-31) compound(Carson-35, Winnipeg-32) compound(Carson-35, paediatrician-33) compound(Carson-35, Jim-34) nmod:according_to(likely-21, Carson-35)  "
"He tried to stand , but his legs failed to support his weight , and he collapsed on his side , thrashing helplessly , unable to breathe .","He/PRP tried/VBD to/TO stand/VB ,/, but/CC his/PRP$ legs/NNS failed/VBD to/TO support/VB his/PRP$ weight/NN ,/, and/CC he/PRP collapsed/VBD on/IN his/PRP$ side/NN ,/, thrashing/VBG helplessly/RB ,/, unable/JJ to/TO breathe/VB ./."," nsubj(tried-2, He-1) nsubj(stand-4, He-1) root(ROOT-0, tried-2) mark(stand-4, to-3) xcomp(tried-2, stand-4) cc(tried-2, but-6) nmod:poss(legs-8, his-7) nsubj(failed-9, legs-8) nsubj(support-11, legs-8) conj:but(tried-2, failed-9) mark(support-11, to-10) xcomp(failed-9, support-11) nmod:poss(weight-13, his-12) dobj(support-11, weight-13) cc(failed-9, and-15) nsubj(collapsed-17, he-16) conj:but(tried-2, collapsed-17) conj:and(failed-9, collapsed-17) case(side-20, on-18) nmod:poss(side-20, his-19) nmod:on(collapsed-17, side-20) ccomp(collapsed-17, thrashing-22) advmod(thrashing-22, helplessly-23) dep(thrashing-22, unable-25) mark(breathe-27, to-26) xcomp(unable-25, breathe-27)  "
"As the song cranks into a thrashing chorus , all three sing along , eyes closed , trancelike , as they mouth the echoing refrain : "" Hail Heil Hail victory . ""","As/IN the/DT song/NN cranks/NNS into/IN a/DT thrashing/JJ chorus/NN ,/, all/DT three/CD sing/VBP along/RP ,/, eyes/NNS closed/VBD ,/, trancelike/RB ,/, as/IN they/PRP mouth/NNP the/DT echoing/JJ refrain/NN :/: ''/'' Hail/NNP Heil/NNP Hail/NNP victory/VBZ ./. ''/''"," case(cranks-4, As-1) det(cranks-4, the-2) compound(cranks-4, song-3) nmod:as(closed-16, cranks-4) case(chorus-8, into-5) det(chorus-8, a-6) amod(chorus-8, thrashing-7) nmod:into(cranks-4, chorus-8) det(three-11, all-10) nsubj(sing-12, three-11) dep(closed-16, sing-12) compound:prt(sing-12, along-13) nsubj(closed-16, eyes-15) root(ROOT-0, closed-16) advmod(closed-16, trancelike-18) mark(refrain-25, as-20) nsubj(refrain-25, they-21) dep(refrain-25, mouth-22) det(refrain-25, the-23) amod(refrain-25, echoing-24) advcl(closed-16, refrain-25) compound(Hail-30, Hail-28) compound(Hail-30, Heil-29) nsubj(victory-31, Hail-30) parataxis(closed-16, victory-31)  "
"After thrashing through thickets of aliens -- guava , fleabane and blackberry -- they break into the clear , onto crumbling rock and the top of the valley wall .","After/IN thrashing/VBG through/IN thickets/NNS of/IN aliens/NNS --/: guava/NN ,/, fleabane/NN and/CC blackberry/NN --/: they/PRP break/VBP into/IN the/DT clear/JJ ,/, onto/IN crumbling/VBG rock/NN and/CC the/DT top/NN of/IN the/DT valley/NN wall/NN ./."," mark(thrashing-2, After-1) advcl(break-15, thrashing-2) case(thickets-4, through-3) nmod:through(thrashing-2, thickets-4) case(aliens-6, of-5) nmod:of(thickets-4, aliens-6) dep(aliens-6, guava-8) appos(guava-8, fleabane-10) cc(fleabane-10, and-11) appos(guava-8, blackberry-12) conj:and(fleabane-10, blackberry-12) nsubj(break-15, they-14) root(ROOT-0, break-15) case(clear-18, into-16) det(clear-18, the-17) nmod:into(break-15, clear-18) case(rock-22, onto-20) amod(rock-22, crumbling-21) nmod:onto(break-15, rock-22) cc(rock-22, and-23) det(top-25, the-24) nmod:onto(break-15, top-25) conj:and(rock-22, top-25) case(wall-29, of-26) det(wall-29, the-27) compound(wall-29, valley-28) nmod:of(top-25, wall-29)  "
"To him , apparently , I sounded like a cheeky tom who needed thrashing .","To/TO him/PRP ,/, apparently/RB ,/, I/PRP sounded/VBD like/IN a/DT cheeky/JJ tom/NN who/WP needed/VBD thrashing/VBG ./."," case(him-2, To-1) nmod:to(sounded-7, him-2) advmod(sounded-7, apparently-4) nsubj(sounded-7, I-6) root(ROOT-0, sounded-7) case(tom-11, like-8) det(tom-11, a-9) amod(tom-11, cheeky-10) nmod:like(sounded-7, tom-11) nsubj(needed-13, tom-11) ref(tom-11, who-12) acl:relcl(tom-11, needed-13) xcomp(needed-13, thrashing-14)  "
"But parents of kids who have night terrors often feel frustrated and helpless when they are unable to soothe their thrashing , distraught children .","But/CC parents/NNS of/IN kids/NNS who/WP have/VBP night/NN terrors/NNS often/RB feel/VBP frustrated/JJ and/CC helpless/JJ when/WRB they/PRP are/VBP unable/JJ to/TO soothe/VB their/PRP$ thrashing/NNP ,/, distraught/JJ children/NNS ./."," cc(feel-10, But-1) nsubj(feel-10, parents-2) case(kids-4, of-3) nmod:of(parents-2, kids-4) nsubj(have-6, kids-4) ref(kids-4, who-5) acl:relcl(kids-4, have-6) compound(terrors-8, night-7) dobj(have-6, terrors-8) advmod(feel-10, often-9) root(ROOT-0, feel-10) xcomp(feel-10, frustrated-11) cc(frustrated-11, and-12) xcomp(feel-10, helpless-13) conj:and(frustrated-11, helpless-13) advmod(unable-17, when-14) nsubj(unable-17, they-15) nsubj(soothe-19, they-15) cop(unable-17, are-16) advcl(feel-10, unable-17) mark(soothe-19, to-18) xcomp(unable-17, soothe-19) nmod:poss(children-24, their-20) compound(children-24, thrashing-21) amod(children-24, distraught-23) dobj(soothe-19, children-24)  "
Yet it may be possible to chance a few defensible generalizations without too many more thrashings in statistical thickets .,Yet/CC it/PRP may/MD be/VB possible/JJ to/TO chance/VB a/DT few/JJ defensible/JJ generalizations/NNS without/IN too/RB many/JJ more/JJR thrashings/NNS in/IN statistical/JJ thickets/NNS ./.," cc(possible-5, Yet-1) nsubj(possible-5, it-2) nsubj(chance-7, it-2) aux(possible-5, may-3) cop(possible-5, be-4) root(ROOT-0, possible-5) mark(chance-7, to-6) xcomp(possible-5, chance-7) det(generalizations-11, a-8) amod(generalizations-11, few-9) amod(generalizations-11, defensible-10) dobj(chance-7, generalizations-11) case(thrashings-16, without-12) advmod(many-14, too-13) amod(thrashings-16, many-14) amod(thrashings-16, more-15) nmod:without(chance-7, thrashings-16) case(thickets-19, in-17) amod(thickets-19, statistical-18) nmod:in(thrashings-16, thickets-19)  "
"<p> So , imagine Picabo now , discoursing in the living room of her home in Portland , Ore. , while simultaneously doing exercises and charades , thrashing about on the living-room rug in the company of her 3-year-old Australian cattle dog named Dugan .","<p>/CD So/IN ,/, imagine/VB Picabo/NNP now/RB ,/, discoursing/VBG in/IN the/DT living/VBG room/NN of/IN her/PRP$ home/NN in/IN Portland/NNP ,/, Ore./NNP ,/, while/NN simultaneously/RB doing/VBG exercises/NNS and/CC charades/NNS ,/, thrashing/VBG about/IN on/IN the/DT living-room/JJ rug/NN in/IN the/DT company/NN of/IN her/PRP$ 3-year-old/JJ Australian/JJ cattle/NNS dog/NN named/VBN Dugan/NNP ./."," advmod(imagine-4, <p>-1) case(<p>-1, So-2) root(ROOT-0, imagine-4) dobj(imagine-4, Picabo-5) advmod(imagine-4, now-6) advcl(imagine-4, discoursing-8) case(room-12, in-9) det(room-12, the-10) amod(room-12, living-11) nmod:in(discoursing-8, room-12) case(home-15, of-13) nmod:poss(home-15, her-14) nmod:of(room-12, home-15) case(while-21, in-16) dep(while-21, Portland-17) dep(Portland-17, Ore.-19) nmod:in(home-15, while-21) advmod(doing-23, simultaneously-22) dep(while-21, doing-23) dobj(doing-23, exercises-24) cc(exercises-24, and-25) dobj(doing-23, charades-26) conj:and(exercises-24, charades-26) dep(doing-23, thrashing-28) dep(thrashing-28, about-29) case(rug-33, on-30) det(rug-33, the-31) amod(rug-33, living-room-32) nmod:on(thrashing-28, rug-33) case(company-36, in-34) det(company-36, the-35) nmod:in(rug-33, company-36) case(dog-42, of-37) nmod:poss(dog-42, her-38) amod(dog-42, 3-year-old-39) amod(dog-42, Australian-40) compound(dog-42, cattle-41) nmod:of(while-21, dog-42) acl(dog-42, named-43) dobj(named-43, Dugan-44)  "
"More than three years after his rocky start on NBC and much critical thrashing , Conan today is thriving , his ratings good , his spirit and contract renewed .","More/JJR than/IN three/CD years/NNS after/IN his/PRP$ rocky/JJ start/NN on/IN NBC/NNP and/CC much/RB critical/JJ thrashing/NNS ,/, Conan/NNP today/NN is/VBZ thriving/VBG ,/, his/PRP$ ratings/NNS good/JJ ,/, his/PRP$ spirit/NN and/CC contract/NN renewed/VBD ./."," advmod(three-3, More-1) mwe(More-1, than-2) nummod(years-4, three-3) nsubj(thriving-19, years-4) case(start-8, after-5) nmod:poss(start-8, his-6) amod(start-8, rocky-7) nmod:after(years-4, start-8) case(NBC-10, on-9) nmod:on(start-8, NBC-10) cc(start-8, and-11) advmod(critical-13, much-12) amod(thrashing-14, critical-13) nmod:after(years-4, thrashing-14) conj:and(start-8, thrashing-14) compound(today-17, Conan-16) nsubj(thriving-19, today-17) cop(thriving-19, is-18) root(ROOT-0, thriving-19) nmod:poss(ratings-22, his-21) dep(good-23, ratings-22) parataxis(thriving-19, good-23) nmod:poss(spirit-26, his-25) nsubj(renewed-29, spirit-26) cc(spirit-26, and-27) conj:and(spirit-26, contract-28) nsubj(renewed-29, contract-28) parataxis(thriving-19, renewed-29)  "
Masseurs who look fresh from Siberian mental institutions will work you over for $30 ; a good thrashing with oak branches goes for $26 .,Masseurs/NNS who/WP look/VBP fresh/JJ from/IN Siberian/JJ mental/JJ institutions/NNS will/MD work/VB you/PRP over/RP for/IN $/$ 30/CD ;/: a/DT good/JJ thrashing/NN with/IN oak/NN branches/NNS goes/VBZ for/IN $/$ 26/CD ./.," nsubj(look-3, Masseurs-1) nsubj(work-10, Masseurs-1) ref(Masseurs-1, who-2) acl:relcl(Masseurs-1, look-3) xcomp(look-3, fresh-4) case(institutions-8, from-5) amod(institutions-8, Siberian-6) amod(institutions-8, mental-7) nmod:from(look-3, institutions-8) aux(work-10, will-9) root(ROOT-0, work-10) dobj(work-10, you-11) compound:prt(work-10, over-12) case(30-15, for-13) dep(30-15, $-14) nmod:for(work-10, 30-15) det(thrashing-19, a-17) amod(thrashing-19, good-18) nsubj(goes-23, thrashing-19) case(branches-22, with-20) compound(branches-22, oak-21) nmod:with(thrashing-19, branches-22) parataxis(work-10, goes-23) case(26-26, for-24) dep(26-26, $-25) nmod:for(goes-23, 26-26)  "
"He pried the critter out of its home , grabbed it beneath the head and scuttled off to the kitchen holding the thrashing reptile aloft as though it were a living string of furious bratwurst .","He/PRP pried/VBD the/DT critter/NN out/RP of/IN its/PRP$ home/NN ,/, grabbed/VBD it/PRP beneath/IN the/DT head/NN and/CC scuttled/VBD off/RP to/TO the/DT kitchen/NN holding/VBG the/DT thrashing/JJ reptile/NN aloft/RB as/RB though/IN it/PRP were/VBD a/DT living/VBG string/NN of/IN furious/JJ bratwurst/NN ./."," nsubj(pried-2, He-1) nsubj(grabbed-10, He-1) nsubj(scuttled-16, He-1) root(ROOT-0, pried-2) det(critter-4, the-3) dobj(pried-2, critter-4) compound:prt(pried-2, out-5) case(home-8, of-6) nmod:poss(home-8, its-7) nmod:of(pried-2, home-8) conj:and(pried-2, grabbed-10) dobj(grabbed-10, it-11) case(head-14, beneath-12) det(head-14, the-13) nmod:beneath(grabbed-10, head-14) cc(pried-2, and-15) conj:and(pried-2, scuttled-16) compound:prt(scuttled-16, off-17) case(kitchen-20, to-18) det(kitchen-20, the-19) nmod:to(scuttled-16, kitchen-20) xcomp(scuttled-16, holding-21) det(reptile-24, the-22) amod(reptile-24, thrashing-23) dobj(holding-21, reptile-24) advmod(holding-21, aloft-25) advmod(string-32, as-26) mark(string-32, though-27) nsubj(string-32, it-28) cop(string-32, were-29) det(string-32, a-30) amod(string-32, living-31) advcl(holding-21, string-32) case(bratwurst-35, of-33) amod(bratwurst-35, furious-34) nmod:of(string-32, bratwurst-35)  "
"The three-panel print depicts the legendary swordsman Musashi astride a thrashing whale , about to administer a deadly thrust .","The/DT three-panel/JJ print/NN depicts/VBZ the/DT legendary/JJ swordsman/NN Musashi/NNP astride/IN a/DT thrashing/JJ whale/NN ,/, about/IN to/TO administer/VB a/DT deadly/JJ thrust/NN ./."," det(print-3, The-1) amod(print-3, three-panel-2) nsubj(depicts-4, print-3) root(ROOT-0, depicts-4) det(swordsman-7, the-5) amod(swordsman-7, legendary-6) nsubj(Musashi-8, swordsman-7) xcomp(depicts-4, Musashi-8) case(whale-12, astride-9) det(whale-12, a-10) amod(whale-12, thrashing-11) nmod:astride(Musashi-8, whale-12) xcomp(depicts-4, about-14) mark(administer-16, to-15) xcomp(about-14, administer-16) det(thrust-19, a-17) amod(thrust-19, deadly-18) dobj(administer-16, thrust-19)  "
"Crying piteously , thrashing wings , the stilts would ventilate the marsh with their melodramatic acting .","Crying/VBG piteously/RB ,/, thrashing/VBG wings/NNS ,/, the/DT stilts/NNS would/MD ventilate/VB the/DT marsh/NN with/IN their/PRP$ melodramatic/JJ acting/NN ./."," advcl(ventilate-10, Crying-1) advmod(Crying-1, piteously-2) dep(Crying-1, thrashing-4) dobj(thrashing-4, wings-5) det(stilts-8, the-7) nsubj(ventilate-10, stilts-8) aux(ventilate-10, would-9) root(ROOT-0, ventilate-10) det(marsh-12, the-11) dobj(ventilate-10, marsh-12) case(acting-16, with-13) nmod:poss(acting-16, their-14) amod(acting-16, melodramatic-15) nmod:with(ventilate-10, acting-16)  "
"There is a series of mean , thrashing jumps .","There/EX is/VBZ a/DT series/NN of/IN mean/JJ ,/, thrashing/JJ jumps/NNS ./."," expl(is-2, There-1) root(ROOT-0, is-2) det(series-4, a-3) nsubj(is-2, series-4) case(jumps-9, of-5) amod(jumps-9, mean-6) amod(jumps-9, thrashing-8) nmod:of(series-4, jumps-9)  "
Do n't approach people who are thrashing wildly at the surface from the front .,Do/VB n't/RB approach/VB people/NNS who/WP are/VBP thrashing/VBG wildly/RB at/IN the/DT surface/NN from/IN the/DT front/NN ./.," aux(approach-3, Do-1) neg(approach-3, n't-2) root(ROOT-0, approach-3) dobj(approach-3, people-4) nsubj(thrashing-7, people-4) ref(people-4, who-5) aux(thrashing-7, are-6) acl:relcl(people-4, thrashing-7) advmod(thrashing-7, wildly-8) case(surface-11, at-9) det(surface-11, the-10) nmod:at(thrashing-7, surface-11) case(front-14, from-12) det(front-14, the-13) nmod:from(surface-11, front-14)  "
"If you ca n't control the thrashing , let go and sink under to escape .","If/IN you/PRP ca/MD n't/RB control/VB the/DT thrashing/NN ,/, let/VB go/VB and/CC sink/VB under/IN to/TO escape/NN ./."," mark(control-5, If-1) nsubj(control-5, you-2) aux(control-5, ca-3) neg(control-5, n't-4) advcl(let-9, control-5) det(thrashing-7, the-6) dobj(control-5, thrashing-7) root(ROOT-0, let-9) xcomp(let-9, go-10) cc(go-10, and-11) xcomp(let-9, sink-12) conj:and(go-10, sink-12) case(escape-15, under-13) case(escape-15, to-14) nmod:to(go-10, escape-15)  "
"Rescues might involve thrashing through brush , forest and other wild terrain , up and down canyons and ravines .","Rescues/NNS might/MD involve/VB thrashing/VBG through/IN brush/NN ,/, forest/NN and/CC other/JJ wild/JJ terrain/NN ,/, up/RB and/CC down/RB canyons/NNS and/CC ravines/NNS ./."," nsubj(involve-3, Rescues-1) aux(involve-3, might-2) root(ROOT-0, involve-3) xcomp(involve-3, thrashing-4) case(terrain-12, through-5) compound(forest-8, brush-6) compound(terrain-12, forest-8) cc(forest-8, and-9) conj:and(forest-8, other-10) compound(terrain-12, other-10) amod(terrain-12, wild-11) nmod:through(thrashing-4, terrain-12) advmod(terrain-12, up-14) cc(up-14, and-15) advmod(terrain-12, down-16) conj:and(up-14, down-16) dep(terrain-12, canyons-17) cc(canyons-17, and-18) dep(terrain-12, ravines-19) conj:and(canyons-17, ravines-19)  "
"Offstage , the homing salmon nose further upstream , smelling out tributaries and the tributaries of tributaries , thrashing on up through shallows and rills .","Offstage/RB ,/, the/DT homing/VBG salmon/NN nose/VBD further/RBR upstream/RB ,/, smelling/VBG out/RP tributaries/NNS and/CC the/DT tributaries/NNS of/IN tributaries/NNS ,/, thrashing/VBG on/RP up/RB through/IN shallows/NNS and/CC rills/NNS ./."," advmod(nose-6, Offstage-1) det(salmon-5, the-3) amod(salmon-5, homing-4) nsubj(nose-6, salmon-5) root(ROOT-0, nose-6) advmod(upstream-8, further-7) advmod(nose-6, upstream-8) ccomp(nose-6, smelling-10) compound:prt(smelling-10, out-11) dobj(smelling-10, tributaries-12) cc(tributaries-12, and-13) det(tributaries-15, the-14) dobj(smelling-10, tributaries-15) conj:and(tributaries-12, tributaries-15) case(tributaries-17, of-16) nmod:of(tributaries-15, tributaries-17) dep(smelling-10, thrashing-19) compound:prt(thrashing-19, on-20) advmod(thrashing-19, up-21) case(shallows-23, through-22) nmod:through(up-21, shallows-23) cc(shallows-23, and-24) nmod:through(up-21, rills-25) conj:and(shallows-23, rills-25)  "
One full morning and another afternoon were spent thrashing through brush bordering the lakes ; the remainder involved relatively easy cross-country hiking .,One/CD full/JJ morning/NN and/CC another/DT afternoon/NN were/VBD spent/VBN thrashing/VBG through/IN brush/NN bordering/VBG the/DT lakes/NNS ;/: the/DT remainder/NN involved/VBD relatively/RB easy/JJ cross-country/JJ hiking/NN ./.," nummod(morning-3, One-1) amod(morning-3, full-2) nsubjpass(spent-8, morning-3) cc(morning-3, and-4) det(afternoon-6, another-5) conj:and(morning-3, afternoon-6) nsubjpass(spent-8, afternoon-6) auxpass(spent-8, were-7) root(ROOT-0, spent-8) xcomp(spent-8, thrashing-9) case(brush-11, through-10) nmod:through(thrashing-9, brush-11) acl(brush-11, bordering-12) det(lakes-14, the-13) dobj(bordering-12, lakes-14) det(remainder-17, the-16) nsubj(involved-18, remainder-17) parataxis(spent-8, involved-18) advmod(easy-20, relatively-19) amod(hiking-22, easy-20) amod(hiking-22, cross-country-21) dobj(involved-18, hiking-22)  "
