sent,tags,parse
"In 1869 the Herald pulled off the greatest newspaper stunt of all by sending Henry Stanley to find Dr. David Livingstone , who had disappeared somewhere in Africa but not beyond the reach of the Herald .","In/IN 1869/CD the/DT Herald/NNP pulled/VBD off/RP the/DT greatest/JJS newspaper/NN stunt/NN of/IN all/DT by/IN sending/VBG Henry/NNP Stanley/NNP to/TO find/VB Dr./NNP David/NNP Livingstone/NNP ,/, who/WP had/VBD disappeared/VBN somewhere/RB in/IN Africa/NNP but/CC not/RB beyond/IN the/DT reach/NN of/IN the/DT Herald/NNP ./."," case(1869-2, In-1) nmod:in(pulled-5, 1869-2) det(Herald-4, the-3) nsubj(pulled-5, Herald-4) root(ROOT-0, pulled-5) compound:prt(pulled-5, off-6) det(stunt-10, the-7) amod(stunt-10, greatest-8) compound(stunt-10, newspaper-9) dobj(pulled-5, stunt-10) case(all-12, of-11) nmod:of(stunt-10, all-12) mark(sending-14, by-13) advcl(pulled-5, sending-14) compound(Stanley-16, Henry-15) dobj(sending-14, Stanley-16) nsubj(find-18, Stanley-16) mark(find-18, to-17) xcomp(sending-14, find-18) compound(Livingstone-21, Dr.-19) compound(Livingstone-21, David-20) dobj(find-18, Livingstone-21) nsubj(disappeared-25, Livingstone-21) nsubj(disappeared-25', Livingstone-21) ref(Livingstone-21, who-23) aux(disappeared-25, had-24) acl:relcl(Livingstone-21, disappeared-25) acl:relcl(Livingstone-21, disappeared-25') conj:negcc(disappeared-25, disappeared-25') advmod(Africa-28, somewhere-26) case(Africa-28, in-27) nmod:in(disappeared-25, Africa-28) cc(not-30, but-29) cc(disappeared-25, not-30) case(reach-33, beyond-31) det(reach-33, the-32) nmod:beyond(disappeared-25', reach-33) case(Herald-36, of-34) det(Herald-36, the-35) nmod:of(reach-33, Herald-36)  "
"Hearst was perfectly capable of sending such a cable , but he did not .","Hearst/NNP was/VBD perfectly/RB capable/JJ of/IN sending/VBG such/PDT a/DT cable/NN ,/, but/CC he/PRP did/VBD not/RB ./."," nsubj(capable-4, Hearst-1) cop(capable-4, was-2) advmod(capable-4, perfectly-3) root(ROOT-0, capable-4) mark(sending-6, of-5) advcl(capable-4, sending-6) det:predet(cable-9, such-7) det(cable-9, a-8) dobj(sending-6, cable-9) cc(capable-4, but-11) nsubj(did-13, he-12) conj:but(capable-4, did-13) neg(did-13, not-14)  "
"Conan Doyle tried that , sending Sherlock Holmes over the Reichenbach Falls , but wound up bringing him back in response to popular demand .","Conan/NNP Doyle/NNP tried/VBD that/DT ,/, sending/VBG Sherlock/NNP Holmes/NNP over/IN the/DT Reichenbach/NNP Falls/NNP ,/, but/CC wound/VBD up/RP bringing/VBG him/PRP back/RP in/IN response/NN to/TO popular/JJ demand/NN ./."," compound(Doyle-2, Conan-1) nsubj(tried-3, Doyle-2) nsubj(wound-15, Doyle-2) root(ROOT-0, tried-3) dobj(tried-3, that-4) advcl(tried-3, sending-6) compound(Holmes-8, Sherlock-7) dobj(sending-6, Holmes-8) case(Falls-12, over-9) det(Falls-12, the-10) compound(Falls-12, Reichenbach-11) nmod:over(Holmes-8, Falls-12) cc(tried-3, but-14) conj:but(tried-3, wound-15) compound:prt(wound-15, up-16) xcomp(wound-15, bringing-17) dobj(bringing-17, him-18) compound:prt(bringing-17, back-19) case(response-21, in-20) nmod:in(bringing-17, response-21) case(demand-24, to-22) amod(demand-24, popular-23) nmod:to(response-21, demand-24)  "
"The backers of the Plymouth colony , for instance , severely criticized the Pilgrims not only for detaining the chartered Mayflower over the winter ( they would surely have perished if they had n't ) but , worse , for sending her back in the spring without a cargo .","The/DT backers/NNS of/IN the/DT Plymouth/NNP colony/NN ,/, for/IN instance/NN ,/, severely/RB criticized/VBD the/DT Pilgrims/NNPS not/RB only/JJ for/IN detaining/VBG the/DT chartered/JJ Mayflower/NN over/IN the/DT winter/NN -LRB-/-LRB- they/PRP would/MD surely/RB have/VB perished/VBN if/IN they/PRP had/VBD n't/RB -RRB-/-RRB- but/CC ,/, worse/RBR ,/, for/IN sending/VBG her/PRP$ back/NN in/IN the/DT spring/NN without/IN a/DT cargo/NN ./."," det(backers-2, The-1) nsubj(criticized-12, backers-2) case(colony-6, of-3) det(colony-6, the-4) compound(colony-6, Plymouth-5) nmod:of(backers-2, colony-6) case(instance-9, for-8) nmod:for(backers-2, instance-9) advmod(criticized-12, severely-11) root(ROOT-0, criticized-12) det(Pilgrims-14, the-13) dobj(criticized-12, Pilgrims-14) neg(only-16, not-15) cc:preconj(detaining-18, only-16) mark(detaining-18, for-17) dep(criticized-12, detaining-18) det(Mayflower-21, the-19) amod(Mayflower-21, chartered-20) dobj(detaining-18, Mayflower-21) case(winter-24, over-22) det(winter-24, the-23) nmod:over(Mayflower-21, winter-24) nsubj(perished-30, they-26) aux(perished-30, would-27) advmod(perished-30, surely-28) aux(perished-30, have-29) dep(winter-24, perished-30) mark(had-33, if-31) nsubj(had-33, they-32) advcl(perished-30, had-33) neg(had-33, n't-34) cc(detaining-18, but-36) dep(detaining-18, worse-38) mark(sending-41, for-40) dep(criticized-12, sending-41) conj:but(detaining-18, sending-41) nmod:poss(back-43, her-42) dobj(sending-41, back-43) case(spring-46, in-44) det(spring-46, the-45) nmod:in(sending-41, spring-46) case(cargo-49, without-47) det(cargo-49, a-48) nmod:without(sending-41, cargo-49)  "
"<p> Clinton was stuck either with embracing Carter 's announcement or repudiating Carter and thus his own judgment in sending him . """,<p>/NNP Clinton/NNP was/VBD stuck/VBN either/RB with/IN embracing/VBG Carter/NNP 's/POS announcement/NN or/CC repudiating/VBG Carter/NNP and/CC thus/RB his/PRP$ own/JJ judgment/NN in/IN sending/VBG him/PRP ./. ''/''," compound(Clinton-2, <p>-1) nsubjpass(stuck-4, Clinton-2) auxpass(stuck-4, was-3) root(ROOT-0, stuck-4) advmod(stuck-4, either-5) mark(embracing-7, with-6) advcl(stuck-4, embracing-7) nmod:poss(announcement-10, Carter-8) case(Carter-8, 's-9) dobj(embracing-7, announcement-10) cc(embracing-7, or-11) advcl(stuck-4, repudiating-12) conj:or(embracing-7, repudiating-12) dobj(repudiating-12, Carter-13) cc(Carter-13, and-14) advmod(judgment-18, thus-15) nmod:poss(judgment-18, his-16) amod(judgment-18, own-17) dobj(repudiating-12, judgment-18) conj:and(Carter-13, judgment-18) mark(sending-20, in-19) advcl(repudiating-12, sending-20) dobj(sending-20, him-21)  "
"But Carter , in an interview with CNN early Monday morning before he briefed the president , said that the sending of troops almost undid the deal .","But/CC Carter/NNP ,/, in/IN an/DT interview/NN with/IN CNN/NNP early/JJ Monday/NNP morning/NN before/IN he/PRP briefed/VBD the/DT president/NN ,/, said/VBD that/IN the/DT sending/NN of/IN troops/NNS almost/RB undid/VBD the/DT deal/NN ./."," cc(said-18, But-1) nsubj(said-18, Carter-2) case(interview-6, in-4) det(interview-6, an-5) nmod:in(Carter-2, interview-6) case(CNN-8, with-7) nmod:with(interview-6, CNN-8) amod(morning-11, early-9) compound(morning-11, Monday-10) nmod:tmod(interview-6, morning-11) mark(briefed-14, before-12) nsubj(briefed-14, he-13) acl(interview-6, briefed-14) det(president-16, the-15) dobj(briefed-14, president-16) root(ROOT-0, said-18) mark(undid-25, that-19) det(sending-21, the-20) nsubj(undid-25, sending-21) case(troops-23, of-22) nmod:of(sending-21, troops-23) advmod(undid-25, almost-24) ccomp(said-18, undid-25) det(deal-27, the-26) dobj(undid-25, deal-27)  "
"According to the campaign 's finance director , Richard Norman , by mid-September the organization had raised "" close to $14 million "" -an astounding sum for a first-time candidate for political office-from its mailing list , typically by sending out letters portraying North as a lone champion of conservatism who is under attack by the "" liberal media . ""","According/VBG to/TO the/DT campaign/NN 's/POS finance/NN director/NN ,/, Richard/NNP Norman/NNP ,/, by/IN mid-September/NN the/DT organization/NN had/VBD raised/VBN ''/'' close/NN to/TO $/$ 14/CD million/CD ''/'' -/: an/DT astounding/JJ sum/NN for/IN a/DT first-time/JJ candidate/NN for/IN political/JJ office-from/NN its/PRP$ mailing/NN list/VBP ,/, typically/RB by/IN sending/VBG out/RP letters/NNS portraying/VBG North/JJ as/IN a/DT lone/JJ champion/NN of/IN conservatism/NN who/WP is/VBZ under/IN attack/NN by/IN the/DT ''/'' liberal/JJ media/NNS ./. ''/''"," case(director-7, According-1) mwe(According-1, to-2) det(campaign-4, the-3) nmod:poss(director-7, campaign-4) case(campaign-4, 's-5) compound(director-7, finance-6) nmod:according_to(list-38, director-7) compound(Norman-10, Richard-9) nsubj(list-38, Norman-10) case(mid-September-13, by-12) nmod:by(list-38, mid-September-13) det(organization-15, the-14) nsubj(raised-17, organization-15) aux(raised-17, had-16) acl:relcl(mid-September-13, raised-17) dobj(raised-17, close-19) case($-21, to-20) nmod:to(raised-17, $-21) compound(million-23, 14-22) nummod($-21, million-23) det(sum-28, an-26) amod(sum-28, astounding-27) dep(mid-September-13, sum-28) case(candidate-32, for-29) det(candidate-32, a-30) amod(candidate-32, first-time-31) nmod:for(sum-28, candidate-32) case(office-from-35, for-33) amod(office-from-35, political-34) nmod:for(candidate-32, office-from-35) nmod:poss(mailing-37, its-36) nsubj(list-38, mailing-37) root(ROOT-0, list-38) advmod(list-38, typically-40) mark(sending-42, by-41) advcl(list-38, sending-42) compound:prt(sending-42, out-43) dobj(sending-42, letters-44) advcl(sending-42, portraying-45) amod(media-61, North-46) case(champion-50, as-47) det(champion-50, a-48) amod(champion-50, lone-49) nmod:as(North-46, champion-50) nsubj(attack-56, champion-50) case(conservatism-52, of-51) nmod:of(champion-50, conservatism-52) ref(champion-50, who-53) cop(attack-56, is-54) case(attack-56, under-55) acl:relcl(champion-50, attack-56) case(the-58, by-57) nmod:by(attack-56, the-58) amod(media-61, liberal-60) dobj(portraying-45, media-61)  "
"The marketing company then begins "" prospecting , "" or sending out an initial mass-mailing .","The/DT marketing/NN company/NN then/RB begins/VBD ''/'' prospecting/VBG ,/, ''/'' or/CC sending/VBG out/RP an/DT initial/JJ mass-mailing/NN ./."," det(company-3, The-1) compound(company-3, marketing-2) nsubj(begins-5, company-3) advmod(begins-5, then-4) root(ROOT-0, begins-5) ccomp(begins-5, prospecting-7) cc(prospecting-7, or-10) ccomp(begins-5, sending-11) conj:or(prospecting-7, sending-11) compound:prt(sending-11, out-12) det(mass-mailing-15, an-13) amod(mass-mailing-15, initial-14) dobj(sending-11, mass-mailing-15)  "
This is the real surprise of Christmas : the lifting up of the lowly and the filling of the hungry with good things while overthrowing the powerful and sending the rich away empty .,This/DT is/VBZ the/DT real/JJ surprise/NN of/IN Christmas/NNP :/: the/DT lifting/NN up/RP of/IN the/DT lowly/JJ and/CC the/DT filling/NN of/IN the/DT hungry/JJ with/IN good/JJ things/NNS while/NN overthrowing/VBG the/DT powerful/JJ and/CC sending/VBG the/DT rich/JJ away/RB empty/JJ ./.," nsubj(surprise-5, This-1) cop(surprise-5, is-2) det(surprise-5, the-3) amod(surprise-5, real-4) root(ROOT-0, surprise-5) case(Christmas-7, of-6) nmod:of(surprise-5, Christmas-7) det(lifting-10, the-9) dep(surprise-5, lifting-10) dep(lifting-10, up-11) case(lowly-14, of-12) det(lowly-14, the-13) nmod:of(lifting-10, lowly-14) cc(surprise-5, and-15) det(filling-17, the-16) conj:and(surprise-5, filling-17) case(while-24, of-18) det(while-24, the-19) amod(while-24, hungry-20) case(things-23, with-21) amod(things-23, good-22) nmod:with(hungry-20, things-23) nmod:of(filling-17, while-24) dep(while-24, overthrowing-25) det(powerful-27, the-26) dobj(overthrowing-25, powerful-27) cc(overthrowing-25, and-28) dep(while-24, sending-29) conj:and(overthrowing-25, sending-29) det(rich-31, the-30) dobj(sending-29, rich-31) advmod(empty-33, away-32) advcl(sending-29, empty-33)  "
<p> You should stop sending leaves to the dump .,<p>/RB You/PRP should/MD stop/VB sending/VBG leaves/NNS to/TO the/DT dump/NN ./.," advmod(stop-4, <p>-1) nsubj(stop-4, You-2) aux(stop-4, should-3) root(ROOT-0, stop-4) xcomp(stop-4, sending-5) dobj(sending-5, leaves-6) case(dump-9, to-7) det(dump-9, the-8) nmod:to(sending-5, dump-9)  "
"He will usually flee but , in rare instances , may instead try to destroy the control panel to prevent it sending an alarm signal .","He/PRP will/MD usually/RB flee/VB but/CC ,/, in/IN rare/JJ instances/NNS ,/, may/MD instead/RB try/VB to/TO destroy/VB the/DT control/NN panel/NN to/TO prevent/VB it/PRP sending/VBG an/DT alarm/NN signal/NN ./."," nsubj(flee-4, He-1) nsubj(try-13, He-1) nsubj(destroy-15, He-1) aux(flee-4, will-2) advmod(flee-4, usually-3) root(ROOT-0, flee-4) cc(flee-4, but-5) case(instances-9, in-7) amod(instances-9, rare-8) dep(flee-4, instances-9) aux(try-13, may-11) advmod(try-13, instead-12) conj:but(flee-4, try-13) mark(destroy-15, to-14) xcomp(try-13, destroy-15) det(panel-18, the-16) compound(panel-18, control-17) dobj(destroy-15, panel-18) mark(prevent-20, to-19) advcl(destroy-15, prevent-20) nsubj(sending-22, it-21) dep(prevent-20, sending-22) det(signal-25, an-23) compound(signal-25, alarm-24) dobj(sending-22, signal-25)  "
"In one case , a man recently was convicted under an anti-stalking statute for sending threatening messages to a woman with whom he 'd had a fleeting electronic romance .","In/IN one/CD case/NN ,/, a/DT man/NN recently/RB was/VBD convicted/VBN under/IN an/DT anti-stalking/JJ statute/NN for/IN sending/VBG threatening/JJ messages/NNS to/TO a/DT woman/NN with/IN whom/WP he/PRP 'd/VBD had/VBN a/DT fleeting/JJ electronic/JJ romance/NN ./."," case(case-3, In-1) nummod(case-3, one-2) nmod:in(convicted-9, case-3) det(man-6, a-5) nsubjpass(convicted-9, man-6) advmod(convicted-9, recently-7) auxpass(convicted-9, was-8) root(ROOT-0, convicted-9) case(statute-13, under-10) det(statute-13, an-11) amod(statute-13, anti-stalking-12) nmod:under(convicted-9, statute-13) mark(sending-15, for-14) advcl(convicted-9, sending-15) amod(messages-17, threatening-16) dobj(sending-15, messages-17) case(woman-20, to-18) det(woman-20, a-19) nmod:to(sending-15, woman-20) mark(had-25, with-21) dobj(had-25, whom-22) nsubj(had-25, he-23) aux(had-25, 'd-24) acl(woman-20, had-25) det(romance-29, a-26) amod(romance-29, fleeting-27) amod(romance-29, electronic-28) dobj(had-25, romance-29)  "
"Although Prodigy e-mail is downloadable to a computer or can be directly printed out , the delete feature poses an inconvenience when one wishes to wait a few days before sending a return e-letter .","Although/IN Prodigy/NNP e-mail/NNP is/VBZ downloadable/JJ to/TO a/DT computer/NN or/CC can/MD be/VB directly/RB printed/VBN out/RP ,/, the/DT delete/JJ feature/NN poses/VBZ an/DT inconvenience/NN when/WRB one/PRP wishes/VBZ to/TO wait/VB a/DT few/JJ days/NNS before/IN sending/VBG a/DT return/NN e-letter/NN ./."," mark(downloadable-5, Although-1) compound(e-mail-3, Prodigy-2) nsubj(downloadable-5, e-mail-3) nsubjpass(printed-13, e-mail-3) cop(downloadable-5, is-4) advcl(poses-19, downloadable-5) case(computer-8, to-6) det(computer-8, a-7) nmod:to(downloadable-5, computer-8) cc(downloadable-5, or-9) aux(printed-13, can-10) auxpass(printed-13, be-11) advmod(printed-13, directly-12) conj:or(downloadable-5, printed-13) advcl(poses-19, printed-13) compound:prt(printed-13, out-14) det(feature-18, the-16) amod(feature-18, delete-17) nsubj(poses-19, feature-18) root(ROOT-0, poses-19) det(inconvenience-21, an-20) dobj(poses-19, inconvenience-21) advmod(wishes-24, when-22) nsubj(wishes-24, one-23) nsubj(wait-26, one-23) acl:relcl(inconvenience-21, wishes-24) mark(wait-26, to-25) xcomp(wishes-24, wait-26) det(days-29, a-27) amod(days-29, few-28) nmod:tmod(wait-26, days-29) mark(sending-31, before-30) advcl(wait-26, sending-31) det(e-letter-34, a-32) compound(e-letter-34, return-33) dobj(sending-31, e-letter-34)  "
"The very person you are counting on to save your life is the person who is lying to you , denying you access to the care that you could have , and sending you home to die .","The/DT very/JJ person/NN you/PRP are/VBP counting/VBG on/RP to/TO save/VB your/PRP$ life/NN is/VBZ the/DT person/NN who/WP is/VBZ lying/VBG to/TO you/PRP ,/, denying/VBG you/PRP access/VB to/TO the/DT care/NN that/IN you/PRP could/MD have/VB ,/, and/CC sending/VBG you/PRP home/RB to/TO die/VB ./."," det(person-3, The-1) amod(person-3, very-2) nsubj(person-14, person-3) nsubj(counting-6, you-4) nsubj(save-9, you-4) aux(counting-6, are-5) acl:relcl(person-3, counting-6) compound:prt(counting-6, on-7) mark(save-9, to-8) xcomp(counting-6, save-9) nmod:poss(life-11, your-10) dobj(save-9, life-11) cop(person-14, is-12) det(person-14, the-13) root(ROOT-0, person-14) nsubj(lying-17, person-14) nsubj(denying-21, person-14) nsubj(sending-33, person-14) ref(person-14, who-15) aux(lying-17, is-16) acl:relcl(person-14, lying-17) case(you-19, to-18) nmod:to(lying-17, you-19) acl:relcl(person-14, denying-21) conj:and(lying-17, denying-21) nsubj(access-23, you-22) ccomp(denying-21, access-23) case(care-26, to-24) det(care-26, the-25) nmod:to(access-23, care-26) mark(have-30, that-27) nsubj(have-30, you-28) aux(have-30, could-29) ccomp(access-23, have-30) cc(lying-17, and-32) acl:relcl(person-14, sending-33) conj:and(lying-17, sending-33) dobj(sending-33, you-34) advmod(sending-33, home-35) mark(die-37, to-36) advcl(sending-33, die-37)  "
"Companies are understandably wary about sending purchase orders over unsecured computer networks , and consumers often hesitate to send their credit-card numbers .","Companies/NNS are/VBP understandably/RB wary/JJ about/IN sending/VBG purchase/NN orders/NNS over/IN unsecured/JJ computer/NN networks/NNS ,/, and/CC consumers/NNS often/RB hesitate/VBP to/TO send/VB their/PRP$ credit-card/NN numbers/NNS ./."," nsubj(wary-4, Companies-1) cop(wary-4, are-2) advmod(wary-4, understandably-3) root(ROOT-0, wary-4) mark(sending-6, about-5) advcl(wary-4, sending-6) compound(orders-8, purchase-7) dobj(sending-6, orders-8) case(networks-12, over-9) amod(networks-12, unsecured-10) compound(networks-12, computer-11) nmod:over(sending-6, networks-12) cc(wary-4, and-14) nsubj(hesitate-17, consumers-15) nsubj(send-19, consumers-15) advmod(hesitate-17, often-16) conj:and(wary-4, hesitate-17) mark(send-19, to-18) xcomp(hesitate-17, send-19) nmod:poss(numbers-22, their-20) compound(numbers-22, credit-card-21) dobj(send-19, numbers-22)  "
"When it 's up and running , we plan to recognize each child 's birthday by sending a card and a special offer for software and other items like T-shirts , hats , and mouse pads .","When/WRB it/PRP 's/VBZ up/RB and/CC running/VBG ,/, we/PRP plan/VBP to/TO recognize/VB each/DT child/NN 's/POS birthday/NN by/IN sending/VBG a/DT card/NN and/CC a/DT special/JJ offer/NN for/IN software/NN and/CC other/JJ items/NNS like/IN T-shirts/NNS ,/, hats/NNS ,/, and/CC mouse/NN pads/NNS ./."," advmod(up-4, When-1) nsubj(up-4, it-2) nsubj(running-6, it-2) cop(up-4, 's-3) advcl(plan-9, up-4) cc(up-4, and-5) conj:and(up-4, running-6) advcl(plan-9, running-6) nsubj(plan-9, we-8) nsubj(recognize-11, we-8) root(ROOT-0, plan-9) mark(recognize-11, to-10) xcomp(plan-9, recognize-11) det(child-13, each-12) nmod:poss(birthday-15, child-13) case(child-13, 's-14) dobj(recognize-11, birthday-15) mark(sending-17, by-16) advcl(recognize-11, sending-17) det(card-19, a-18) dobj(sending-17, card-19) cc(card-19, and-20) det(offer-23, a-21) amod(offer-23, special-22) dobj(sending-17, offer-23) conj:and(card-19, offer-23) case(software-25, for-24) nmod:for(offer-23, software-25) cc(card-19, and-26) amod(items-28, other-27) dobj(sending-17, items-28) conj:and(card-19, items-28) case(hats-32, like-29) compound(hats-32, T-shirts-30) nmod:like(items-28, hats-32) cc(hats-32, and-34) compound(pads-36, mouse-35) nmod:like(items-28, pads-36) conj:and(hats-32, pads-36)  "
You might also scare the shark away by sending a stream of bubbles his way from your regulator .,You/PRP might/MD also/RB scare/VB the/DT shark/NN away/RB by/IN sending/VBG a/DT stream/NN of/IN bubbles/NNS his/PRP$ way/NN from/IN your/PRP$ regulator/NN ./.," nsubj(scare-4, You-1) aux(scare-4, might-2) advmod(scare-4, also-3) root(ROOT-0, scare-4) det(shark-6, the-5) dobj(scare-4, shark-6) advmod(sending-9, away-7) mark(sending-9, by-8) advcl(scare-4, sending-9) det(stream-11, a-10) dobj(sending-9, stream-11) case(bubbles-13, of-12) nmod:of(stream-11, bubbles-13) nmod:poss(way-15, his-14) dep(bubbles-13, way-15) case(regulator-18, from-16) nmod:poss(regulator-18, your-17) nmod:from(sending-9, regulator-18)  "
"Little primitive survival mechanisms , left over from the days when we scrounged for grubs on the high plains , start sending out messages that say , "" Conserve fat .","Little/JJ primitive/JJ survival/NN mechanisms/NNS ,/, left/VBN over/RP from/IN the/DT days/NNS when/WRB we/PRP scrounged/VBD for/IN grubs/NNS on/IN the/DT high/JJ plains/NNS ,/, start/VBP sending/VBG out/RP messages/NNS that/WDT say/VBP ,/, ''/'' Conserve/NNP fat/VBZ ./."," amod(mechanisms-4, Little-1) amod(mechanisms-4, primitive-2) compound(mechanisms-4, survival-3) nsubj(start-21, mechanisms-4) acl(mechanisms-4, left-6) compound:prt(left-6, over-7) case(days-10, from-8) det(days-10, the-9) nmod:from(left-6, days-10) advmod(scrounged-13, when-11) nsubj(scrounged-13, we-12) acl:relcl(days-10, scrounged-13) case(grubs-15, for-14) nmod:for(scrounged-13, grubs-15) case(plains-19, on-16) det(plains-19, the-17) amod(plains-19, high-18) nmod:on(scrounged-13, plains-19) ccomp(fat-30, start-21) xcomp(start-21, sending-22) compound:prt(sending-22, out-23) dobj(sending-22, messages-24) nsubj(say-26, messages-24) ref(messages-24, that-25) acl:relcl(messages-24, say-26) nsubj(fat-30, Conserve-29) root(ROOT-0, fat-30)  "
"President Clinton , through his national-security advisors , has been sending signals to Sinn Fein .","President/NNP Clinton/NNP ,/, through/IN his/PRP$ national-security/NN advisors/NNS ,/, has/VBZ been/VBN sending/VBG signals/NNS to/TO Sinn/NNP Fein/NNP ./."," compound(Clinton-2, President-1) nsubj(sending-11, Clinton-2) case(advisors-7, through-4) nmod:poss(advisors-7, his-5) compound(advisors-7, national-security-6) nmod:through(sending-11, advisors-7) aux(sending-11, has-9) aux(sending-11, been-10) root(ROOT-0, sending-11) dobj(sending-11, signals-12) case(Fein-15, to-13) compound(Fein-15, Sinn-14) nmod:to(sending-11, Fein-15)  "
"<p> As the exodus from public schools continues , the public-school system could be downsized to accommodate the children of the liberals who support full inclusion -- unless , of course , they are already sending their kids to private schools .","<p>/RB As/IN the/DT exodus/NN from/IN public/JJ schools/NNS continues/VBZ ,/, the/DT public-school/JJ system/NN could/MD be/VB downsized/VBN to/TO accommodate/VB the/DT children/NNS of/IN the/DT liberals/NNS who/WP support/VBP full/JJ inclusion/NN --/: unless/IN ,/, of/IN course/NN ,/, they/PRP are/VBP already/RB sending/VBG their/PRP$ kids/NNS to/TO private/JJ schools/NNS ./."," advmod(continues-8, <p>-1) mark(continues-8, As-2) det(exodus-4, the-3) nsubj(continues-8, exodus-4) case(schools-7, from-5) amod(schools-7, public-6) nmod:from(exodus-4, schools-7) advcl(downsized-15, continues-8) det(system-12, the-10) amod(system-12, public-school-11) nsubjpass(downsized-15, system-12) nsubj(accommodate-17, system-12) aux(downsized-15, could-13) auxpass(downsized-15, be-14) root(ROOT-0, downsized-15) mark(accommodate-17, to-16) xcomp(downsized-15, accommodate-17) det(children-19, the-18) dobj(accommodate-17, children-19) case(liberals-22, of-20) det(liberals-22, the-21) nmod:of(children-19, liberals-22) nsubj(support-24, liberals-22) ref(liberals-22, who-23) acl:relcl(liberals-22, support-24) amod(inclusion-26, full-25) dobj(support-24, inclusion-26) mark(sending-36, unless-28) case(course-31, of-30) dep(sending-36, course-31) nsubj(sending-36, they-33) aux(sending-36, are-34) advmod(sending-36, already-35) advcl(support-24, sending-36) nmod:poss(kids-38, their-37) dobj(sending-36, kids-38) case(schools-41, to-39) amod(schools-41, private-40) nmod:to(sending-36, schools-41)  "
"However , when President Clinton began to crow about this development , immediately after walking through the Brandenburg Gate with Helmut Kohl , he was quickly corrected by the Chancellor , who made a rare foray into the English language to insist that there was no question of sending Germans to the front . '","However/RB ,/, when/WRB President/NNP Clinton/NNP began/VBD to/TO crow/NN about/IN this/DT development/NN ,/, immediately/RB after/IN walking/VBG through/IN the/DT Brandenburg/NNP Gate/NNP with/IN Helmut/NNP Kohl/NNP ,/, he/PRP was/VBD quickly/RB corrected/VBN by/IN the/DT Chancellor/NNP ,/, who/WP made/VBD a/DT rare/JJ foray/NN into/IN the/DT English/JJ language/NN to/TO insist/VB that/IN there/EX was/VBD no/DT question/NN of/IN sending/VBG Germans/NNS to/TO the/DT front/NN ./. '/''"," advmod(corrected-27, However-1) advmod(began-6, when-3) compound(Clinton-5, President-4) nsubj(began-6, Clinton-5) advcl(corrected-27, began-6) case(crow-8, to-7) nmod:to(began-6, crow-8) case(development-11, about-9) det(development-11, this-10) nmod:about(began-6, development-11) advmod(walking-15, immediately-13) mark(walking-15, after-14) advcl(began-6, walking-15) case(Gate-19, through-16) det(Gate-19, the-17) compound(Gate-19, Brandenburg-18) nmod:through(walking-15, Gate-19) case(Kohl-22, with-20) compound(Kohl-22, Helmut-21) nmod:with(walking-15, Kohl-22) nsubjpass(corrected-27, he-24) auxpass(corrected-27, was-25) advmod(corrected-27, quickly-26) root(ROOT-0, corrected-27) case(Chancellor-30, by-28) det(Chancellor-30, the-29) nmod:by(corrected-27, Chancellor-30) nsubj(made-33, Chancellor-30) ref(Chancellor-30, who-32) acl:relcl(Chancellor-30, made-33) det(foray-36, a-34) amod(foray-36, rare-35) dobj(made-33, foray-36) case(language-40, into-37) det(language-40, the-38) amod(language-40, English-39) nmod:into(made-33, language-40) mark(insist-42, to-41) advcl(made-33, insist-42) mark(was-45, that-43) expl(was-45, there-44) ccomp(insist-42, was-45) neg(question-47, no-46) nsubj(was-45, question-47) mark(sending-49, of-48) acl(question-47, sending-49) dobj(sending-49, Germans-50) case(front-53, to-51) det(front-53, the-52) nmod:to(sending-49, front-53)  "
"It is difficult to imagine any foreseeable German government deploying its armed forces , let alone in the far-flung places to which even a would-be domestic President like Clinton seems unable to avoid sending GIs .","It/PRP is/VBZ difficult/JJ to/TO imagine/VB any/DT foreseeable/JJ German/JJ government/NN deploying/VBG its/PRP$ armed/JJ forces/NNS ,/, let/VB alone/RB in/IN the/DT far-flung/JJ places/NNS to/TO which/WDT even/RB a/DT would-be/JJ domestic/JJ President/NN like/IN Clinton/NNP seems/VBZ unable/JJ to/TO avoid/VB sending/VBG GIs/NNP ./."," nsubj(difficult-3, It-1) nsubj(imagine-5, It-1) cop(difficult-3, is-2) root(ROOT-0, difficult-3) mark(imagine-5, to-4) xcomp(difficult-3, imagine-5) det(government-9, any-6) amod(government-9, foreseeable-7) amod(government-9, German-8) dobj(imagine-5, government-9) xcomp(imagine-5, deploying-10) nmod:poss(forces-13, its-11) amod(forces-13, armed-12) dobj(deploying-10, forces-13) advmod(imagine-5, let-15) mwe(let-15, alone-16) case(places-20, in-17) det(places-20, the-18) amod(places-20, far-flung-19) nmod:in(difficult-3, places-20) nmod:to(seems-30, places-20) case(which-22, to-21) ref(places-20, which-22) advmod(President-27, even-23) det(President-27, a-24) amod(President-27, would-be-25) amod(President-27, domestic-26) nsubj(seems-30, President-27) case(Clinton-29, like-28) nmod:like(President-27, Clinton-29) acl:relcl(places-20, seems-30) xcomp(seems-30, unable-31) mark(avoid-33, to-32) xcomp(unable-31, avoid-33) xcomp(avoid-33, sending-34) dobj(sending-34, GIs-35)  "
