sent,tags,parse
"Generations of literary critics have mocked Homais 's attempts to cure the beggar with a diet and ointments , but no one , to my knowledge , has reflected on the fact that for the pharmacist , the diagnosis is not amaurosis ( simple blindness ) , but scrofula .","Generations/NNS of/IN literary/JJ critics/NNS have/VBP mocked/VBN Homais/NNP 's/POS attempts/NNS to/TO cure/VB the/DT beggar/NN with/IN a/DT diet/NN and/CC ointments/NNS ,/, but/CC no/DT one/NN ,/, to/TO my/PRP$ knowledge/NN ,/, has/VBZ reflected/VBN on/IN the/DT fact/NN that/IN for/IN the/DT pharmacist/NN ,/, the/DT diagnosis/NN is/VBZ not/RB amaurosis/JJ -LRB-/-LRB- simple/JJ blindness/NN -RRB-/-RRB- ,/, but/CC scrofula/JJ ./.","nsubj(mocked-6, Generations-1) case(critics-4, of-2) amod(critics-4, literary-3) nmod:of(Generations-1, critics-4) aux(mocked-6, have-5) root(ROOT-0, mocked-6) nmod:poss(attempts-9, Homais-7) case(Homais-7, 's-8) dobj(mocked-6, attempts-9) mark(cure-11, to-10) acl(attempts-9, cure-11) det(beggar-13, the-12) dobj(cure-11, beggar-13) case(diet-16, with-14) det(diet-16, a-15) nmod:with(cure-11, diet-16) cc(diet-16, and-17) nmod:with(cure-11, ointments-18) conj:and(diet-16, ointments-18) cc(mocked-6, but-20) neg(one-22, no-21) nsubj(reflected-29, one-22) case(knowledge-26, to-24) nmod:poss(knowledge-26, my-25) nmod:to(one-22, knowledge-26) aux(reflected-29, has-28) conj:but(mocked-6, reflected-29) case(fact-32, on-30) det(fact-32, the-31) nmod:on(reflected-29, fact-32) mark(amaurosis-42, that-33) case(pharmacist-36, for-34) det(pharmacist-36, the-35) nmod:for(amaurosis-42, pharmacist-36) det(diagnosis-39, the-38) nsubj(amaurosis-42, diagnosis-39) nsubj(scrofula-49, diagnosis-39) cop(amaurosis-42, is-40) neg(amaurosis-42, not-41) ccomp(reflected-29, amaurosis-42) amod(blindness-45, simple-44) dep(amaurosis-42, blindness-45) cc(amaurosis-42, but-48) ccomp(reflected-29, scrofula-49) conj:but(amaurosis-42, scrofula-49)  "
"It is thus a sneering indictment of the pharmacist 's stupidity that , while for Emma the beggar is clearly a devastating reminder of something incurably horrendous ( whether it be her own corruption or that of love ) , the opportunistic Homais decides to cure him .","It/PRP is/VBZ thus/RB a/DT sneering/JJ indictment/NN of/IN the/DT pharmacist/NN 's/POS stupidity/NN that/IN ,/, while/IN for/IN Emma/NNP the/DT beggar/NN is/VBZ clearly/RB a/DT devastating/JJ reminder/NN of/IN something/NN incurably/NN horrendous/NNS -LRB-/-LRB- whether/IN it/PRP be/VB her/PRP$ own/JJ corruption/NN or/CC that/DT of/IN love/NN -RRB-/-RRB- ,/, the/DT opportunistic/JJ Homais/NNS decides/VBZ to/TO cure/VB him/PRP ./.","nsubj(indictment-6, It-1) cop(indictment-6, is-2) advmod(indictment-6, thus-3) det(indictment-6, a-4) amod(indictment-6, sneering-5) root(ROOT-0, indictment-6) case(stupidity-11, of-7) det(pharmacist-9, the-8) nmod:poss(stupidity-11, pharmacist-9) case(pharmacist-9, 's-10) nmod:of(indictment-6, stupidity-11) mark(decides-44, that-12) mark(reminder-23, while-14) case(Emma-16, for-15) nmod:for(reminder-23, Emma-16) det(beggar-18, the-17) nsubj(reminder-23, beggar-18) cop(reminder-23, is-19) advmod(reminder-23, clearly-20) det(reminder-23, a-21) amod(reminder-23, devastating-22) advcl(decides-44, reminder-23) case(horrendous-27, of-24) compound(horrendous-27, something-25) compound(horrendous-27, incurably-26) nmod:of(reminder-23, horrendous-27) mark(corruption-34, whether-29) nsubj(corruption-34, it-30) cop(corruption-34, be-31) nmod:poss(corruption-34, her-32) amod(corruption-34, own-33) dep(horrendous-27, corruption-34) cc(corruption-34, or-35) dep(horrendous-27, that-36) conj:or(corruption-34, that-36) case(love-38, of-37) nmod:of(that-36, love-38) det(Homais-43, the-41) amod(Homais-43, opportunistic-42) nsubj(decides-44, Homais-43) nsubj(cure-46, Homais-43) ccomp(indictment-6, decides-44) mark(cure-46, to-45) xcomp(decides-44, cure-46) dobj(cure-46, him-47)  "
"<p> The failure of Homais 's treatment is visible testimony to his quackery , making of the beggar an enseigne in a way the pharmacist never intended , his blood-red eyes and oozing green pus a derisive complement to the ostentatious red-and-green display of the pharmacy 's devanture .","<p>/RB The/DT failure/NN of/IN Homais/NNP 's/POS treatment/NN is/VBZ visible/JJ testimony/NN to/TO his/PRP$ quackery/NN ,/, making/VBG of/IN the/DT beggar/NN an/DT enseigne/NN in/IN a/DT way/NN the/DT pharmacist/NN never/RB intended/VBN ,/, his/PRP$ blood-red/JJ eyes/NNS and/CC oozing/JJ green/JJ pus/NN a/DT derisive/NN complement/VB to/TO the/DT ostentatious/JJ red-and-green/JJ display/NN of/IN the/DT pharmacy/NN 's/POS devanture/NN ./.","advmod(visible-9, <p>-1) det(failure-3, The-2) nsubj(visible-9, failure-3) case(treatment-7, of-4) nmod:poss(treatment-7, Homais-5) case(Homais-5, 's-6) nmod:of(failure-3, treatment-7) cop(visible-9, is-8) root(ROOT-0, visible-9) dep(visible-9, testimony-10) case(quackery-13, to-11) nmod:poss(quackery-13, his-12) nmod:to(testimony-10, quackery-13) advcl(visible-9, making-15) case(beggar-18, of-16) det(beggar-18, the-17) nmod:of(making-15, beggar-18) det(enseigne-20, an-19) dobj(making-15, enseigne-20) case(way-23, in-21) det(way-23, a-22) nmod:in(enseigne-20, way-23) det(pharmacist-25, the-24) dep(way-23, pharmacist-25) neg(intended-27, never-26) acl(pharmacist-25, intended-27) nmod:poss(eyes-31, his-29) amod(eyes-31, blood-red-30) nmod:in(enseigne-20, eyes-31) conj:and(way-23, eyes-31) cc(way-23, and-32) amod(pus-35, oozing-33) amod(pus-35, green-34) nmod:in(enseigne-20, pus-35) conj:and(way-23, pus-35) det(derisive-37, a-36) nsubj(complement-38, derisive-37) acl:relcl(pus-35, complement-38) case(display-43, to-39) det(display-43, the-40) amod(display-43, ostentatious-41) amod(display-43, red-and-green-42) nmod:to(complement-38, display-43) case(devanture-48, of-44) det(pharmacy-46, the-45) nmod:poss(devanture-48, pharmacy-46) case(pharmacy-46, 's-47) nmod:of(display-43, devanture-48)  "
"A potential obstacle to the pharmacist 's social ascension and a threat to his reputation , he is the Incarnation of Disease , the eloquent emblem of the dishonesty of medicine 's brash promises , as promoted by the most notorious of its ( illegal ) practitioners , the country pharmacist .","A/DT potential/JJ obstacle/NN to/TO the/DT pharmacist/NN 's/POS social/JJ ascension/NN and/CC a/DT threat/NN to/TO his/PRP$ reputation/NN ,/, he/PRP is/VBZ the/DT Incarnation/NNP of/IN Disease/NNP ,/, the/DT eloquent/JJ emblem/NN of/IN the/DT dishonesty/NN of/IN medicine/NN 's/POS brash/JJ promises/NNS ,/, as/IN promoted/VBN by/IN the/DT most/RBS notorious/JJ of/IN its/PRP$ -LRB-/-LRB- illegal/JJ -RRB-/-RRB- practitioners/NNS ,/, the/DT country/NN pharmacist/VBP ./.","det(obstacle-3, A-1) amod(obstacle-3, potential-2) nsubj(promoted-37, obstacle-3) case(ascension-9, to-4) det(pharmacist-6, the-5) nmod:poss(ascension-9, pharmacist-6) case(pharmacist-6, 's-7) amod(ascension-9, social-8) nmod:to(obstacle-3, ascension-9) cc(ascension-9, and-10) det(threat-12, a-11) nmod:to(obstacle-3, threat-12) conj:and(ascension-9, threat-12) case(reputation-15, to-13) nmod:poss(reputation-15, his-14) nmod:to(threat-12, reputation-15) nsubj(Incarnation-20, he-17) cop(Incarnation-20, is-18) det(Incarnation-20, the-19) parataxis(promoted-37, Incarnation-20) case(Disease-22, of-21) nmod:of(Incarnation-20, Disease-22) det(emblem-26, the-24) amod(emblem-26, eloquent-25) appos(Disease-22, emblem-26) case(dishonesty-29, of-27) det(dishonesty-29, the-28) nmod:of(emblem-26, dishonesty-29) case(promises-34, of-30) nmod:poss(promises-34, medicine-31) case(medicine-31, 's-32) amod(promises-34, brash-33) nmod:of(dishonesty-29, promises-34) advmod(promoted-37, as-36) advcl(pharmacist-51, promoted-37) case(notorious-41, by-38) det(notorious-41, the-39) advmod(notorious-41, most-40) nmod:by(promoted-37, notorious-41) case(practitioners-47, of-42) nmod:poss(practitioners-47, its-43) dep(practitioners-47, illegal-45) nmod:of(notorious-41, practitioners-47) det(country-50, the-49) nsubj(pharmacist-51, country-50) root(ROOT-0, pharmacist-51)  "
The work of personality psychologist George Kelly nicely illustrates this attempt to harmonize the scientist 's picture of himself with his accounts of human character more generally .,The/DT work/NN of/IN personality/NN psychologist/NN George/NNP Kelly/NNP nicely/RB illustrates/VBZ this/DT attempt/NN to/TO harmonize/VB the/DT scientist/NN 's/POS picture/NN of/IN himself/PRP with/IN his/PRP$ accounts/NNS of/IN human/JJ character/NN more/RBR generally/RB ./.,"det(work-2, The-1) nsubj(illustrates-9, work-2) case(Kelly-7, of-3) compound(Kelly-7, personality-4) compound(Kelly-7, psychologist-5) compound(Kelly-7, George-6) nmod:of(work-2, Kelly-7) advmod(illustrates-9, nicely-8) root(ROOT-0, illustrates-9) det(attempt-11, this-10) nsubj(generally-27, attempt-11) mark(harmonize-13, to-12) acl(attempt-11, harmonize-13) det(scientist-15, the-14) nmod:poss(picture-17, scientist-15) case(scientist-15, 's-16) dobj(harmonize-13, picture-17) case(himself-19, of-18) nmod:of(picture-17, himself-19) case(accounts-22, with-20) nmod:poss(accounts-22, his-21) nmod:with(harmonize-13, accounts-22) case(character-25, of-23) amod(character-25, human-24) nmod:of(accounts-22, character-25) advmod(generally-27, more-26) xcomp(illustrates-9, generally-27)  "
"<p> Altogether , in himself , and as a displacement of impulses in David , Uriah constitutes a parody of the Protestant Ethic unredeemed by any of the conventional middlel-class appurtenances of gentility , culture , charity or love , or even the charm which the partialized David exudes .","<p>/VBN Altogether/RB ,/, in/IN himself/PRP ,/, and/CC as/IN a/DT displacement/NN of/IN impulses/NNS in/IN David/NNP ,/, Uriah/NNP constitutes/VBZ a/DT parody/NN of/IN the/DT Protestant/NNP Ethic/NNP unredeemed/VBN by/IN any/DT of/IN the/DT conventional/JJ middlel-class/JJ appurtenances/NNS of/IN gentility/NN ,/, culture/NN ,/, charity/NN or/CC love/NN ,/, or/CC even/RB the/DT charm/NN which/WDT the/DT partialized/JJ David/NNP exudes/VBZ ./.","conj:and(<p>-1, <p>-1') advcl(constitutes-17, <p>-1) advcl(constitutes-17, <p>-1') advmod(<p>-1, Altogether-2) case(himself-5, in-4) nmod:in(<p>-1, himself-5) cc(<p>-1, and-7) case(displacement-10, as-8) det(displacement-10, a-9) nmod:as(<p>-1', displacement-10) case(impulses-12, of-11) nmod:of(displacement-10, impulses-12) case(David-14, in-13) nmod:in(impulses-12, David-14) nsubj(constitutes-17, Uriah-16) root(ROOT-0, constitutes-17) det(parody-19, a-18) dobj(constitutes-17, parody-19) case(Ethic-23, of-20) det(Ethic-23, the-21) compound(Ethic-23, Protestant-22) nmod:of(parody-19, Ethic-23) acl(Ethic-23, unredeemed-24) case(any-26, by-25) nmod:by(unredeemed-24, any-26) case(appurtenances-31, of-27) det(appurtenances-31, the-28) amod(appurtenances-31, conventional-29) amod(appurtenances-31, middlel-class-30) nmod:of(any-26, appurtenances-31) case(gentility-33, of-32) nmod:of(appurtenances-31, gentility-33) nmod:of(appurtenances-31, culture-35) conj:or(gentility-33, culture-35) nmod:of(appurtenances-31, charity-37) conj:or(gentility-33, charity-37) cc(gentility-33, or-38) nmod:of(appurtenances-31, love-39) conj:or(gentility-33, love-39) cc(parody-19, or-41) advmod(charm-44, even-42) det(charm-44, the-43) dobj(constitutes-17, charm-44) conj:or(parody-19, charm-44) dobj(exudes-49, charm-44) ref(charm-44, which-45) det(David-48, the-46) amod(David-48, partialized-47) nsubj(exudes-49, David-48) acl:relcl(charm-44, exudes-49)  "
"I perceived the door opening , saw a gold brocade petticoat advance , and sprung forward to embrace my charmer.","I/PRP perceived/VBD the/DT door/NN opening/NN ,/, saw/VBD a/DT gold/JJ brocade/JJ petticoat/NN advance/NN ,/, and/CC sprung/VBD forward/RP to/TO embrace/VB my/PRP$ charmer/NN ./.","nsubj(perceived-2, I-1) nsubj(saw-7, I-1) nsubj(sprung-15, I-1) nsubj(embrace-18, I-1) root(ROOT-0, perceived-2) det(opening-5, the-3) compound(opening-5, door-4) dobj(perceived-2, opening-5) conj:and(perceived-2, saw-7) det(advance-12, a-8) amod(advance-12, gold-9) amod(advance-12, brocade-10) compound(advance-12, petticoat-11) dobj(saw-7, advance-12) cc(perceived-2, and-14) conj:and(perceived-2, sprung-15) compound:prt(sprung-15, forward-16) mark(embrace-18, to-17) xcomp(sprung-15, embrace-18) nmod:poss(charmer-20, my-19) dobj(embrace-18, charmer-20)  "
"Here is another ( non- ) description of an erotic crise "" Soon one could hear only sighs , sobs , and little charming expressions which lose everything by being repeated "" ( Les Aphrodites 1 : 59 ) .","Here/RB is/VBZ another/DT -LRB-/-LRB- non/RB -/: -RRB-/-RRB- description/NN of/IN an/DT erotic/JJ crise/NN ''/'' Soon/`` one/PRP could/MD hear/VB only/JJ sighs/NNS ,/, sobs/NNS ,/, and/CC little/JJ charming/JJ expressions/NNS which/WDT lose/VBP everything/NN by/IN being/VBG repeated/VBN ''/'' -LRB-/-LRB- Les/NNP Aphrodites/NNP 1/CD :/: 59/CD -RRB-/-RRB- ./.","nsubj(description-8, Here-1) cop(description-8, is-2) amod(description-8, another-3) dep(another-3, non-5) root(ROOT-0, description-8) case(crise-12, of-9) det(crise-12, an-10) amod(crise-12, erotic-11) nmod:of(description-8, crise-12) nsubj(hear-17, one-15) aux(hear-17, could-16) dep(crise-12, hear-17) amod(sighs-19, only-18) dobj(hear-17, sighs-19) dobj(hear-17, sobs-21) conj:and(sighs-19, sobs-21) cc(sighs-19, and-23) amod(expressions-26, little-24) amod(expressions-26, charming-25) dobj(hear-17, expressions-26) conj:and(sighs-19, expressions-26) nsubj(lose-28, expressions-26) ref(expressions-26, which-27) acl:relcl(expressions-26, lose-28) dobj(lose-28, everything-29) mark(repeated-32, by-30) auxpass(repeated-32, being-31) advcl(lose-28, repeated-32) compound(Aphrodites-36, Les-35) dep(crise-12, Aphrodites-36) nummod(Aphrodites-36, 1-37) dep(Aphrodites-36, 59-39)  "
"More significantly , like the classical Greek tragedies before it , Amno'n challenges the belief in a harmonious and comprehensible universe .","More/RBR significantly/RB ,/, like/IN the/DT classical/JJ Greek/JJ tragedies/NNS before/IN it/PRP ,/, Amno/NNP 'n/NNP challenges/VBZ the/DT belief/NN in/IN a/DT harmonious/JJ and/CC comprehensible/JJ universe/NN ./.","advmod(significantly-2, More-1) advmod(challenges-14, significantly-2) case(tragedies-8, like-4) det(tragedies-8, the-5) amod(tragedies-8, classical-6) amod(tragedies-8, Greek-7) nmod:like(challenges-14, tragedies-8) case(it-10, before-9) nmod:before(tragedies-8, it-10) compound('n-13, Amno-12) nsubj(challenges-14, 'n-13) root(ROOT-0, challenges-14) det(belief-16, the-15) dobj(challenges-14, belief-16) case(universe-22, in-17) det(universe-22, a-18) amod(universe-22, harmonious-19) cc(harmonious-19, and-20) conj:and(harmonious-19, comprehensible-21) amod(universe-22, comprehensible-21) nmod:in(belief-16, universe-22)  "
"The cosmos of Amnon is similarly distant from that harmonious one which , according to Donald Shaw , "" representative mainstream intellectual opinion in the eighteenth century wished to take for granted "" ( Ataulfo 233 ) .","The/DT cosmos/NNS of/IN Amnon/NNP is/VBZ similarly/RB distant/JJ from/IN that/DT harmonious/JJ one/NN which/WDT ,/, according/VBG to/TO Donald/NNP Shaw/NNP ,/, ''/'' representative/JJ mainstream/NN intellectual/JJ opinion/NN in/IN the/DT eighteenth/JJ century/NN wished/VBD to/TO take/VB for/IN granted/JJ ''/'' -LRB-/-LRB- Ataulfo/NNP 233/NNP -RRB-/-RRB- ./.","det(cosmos-2, The-1) nsubj(distant-7, cosmos-2) case(Amnon-4, of-3) nmod:of(cosmos-2, Amnon-4) cop(distant-7, is-5) advmod(distant-7, similarly-6) root(ROOT-0, distant-7) case(one-11, from-8) det(one-11, that-9) amod(one-11, harmonious-10) nmod:from(distant-7, one-11) nsubj(wished-28, one-11) nsubj(take-30, one-11) ref(one-11, which-12) case(Shaw-17, according-14) mwe(according-14, to-15) compound(Shaw-17, Donald-16) nmod:according_to(wished-28, Shaw-17) amod(opinion-23, representative-20) compound(opinion-23, mainstream-21) amod(opinion-23, intellectual-22) dep(Shaw-17, opinion-23) case(century-27, in-24) det(century-27, the-25) amod(century-27, eighteenth-26) nmod:in(opinion-23, century-27) acl:relcl(one-11, wished-28) mark(take-30, to-29) xcomp(wished-28, take-30) mark(granted-32, for-31) advcl(wished-28, granted-32) compound(233-36, Ataulfo-35) dep(wished-28, 233-36)  "
The happy ending thus marks the beginning of a period of renewed social harmony while Don Juan emerges not only as the source but also the cure of the community 's problems .,The/DT happy/JJ ending/NN thus/RB marks/VBZ the/DT beginning/NN of/IN a/DT period/NN of/IN renewed/VBN social/JJ harmony/NN while/IN Don/NNP Juan/NNP emerges/VBZ not/RB only/RB as/IN the/DT source/NN but/CC also/RB the/DT cure/NN of/IN the/DT community/NN 's/POS problems/NNS ./.,"det(ending-3, The-1) amod(ending-3, happy-2) nsubj(marks-5, ending-3) advmod(marks-5, thus-4) root(ROOT-0, marks-5) det(beginning-7, the-6) dobj(marks-5, beginning-7) case(period-10, of-8) det(period-10, a-9) nmod:of(beginning-7, period-10) case(harmony-14, of-11) amod(harmony-14, renewed-12) amod(harmony-14, social-13) nmod:of(period-10, harmony-14) mark(emerges-18, while-15) compound(Juan-17, Don-16) nsubj(emerges-18, Juan-17) dep(harmony-14, emerges-18) neg(only-20, not-19) cc:preconj(source-23, only-20) dep(only-20, as-21) det(source-23, the-22) dobj(emerges-18, source-23) cc(source-23, but-24) advmod(cure-27, also-25) det(cure-27, the-26) dobj(emerges-18, cure-27) conj:and(source-23, cure-27) case(problems-32, of-28) det(community-30, the-29) nmod:poss(problems-32, community-30) case(community-30, 's-31) nmod:of(cure-27, problems-32)  "
It is both harmful and beneficial .,It/PRP is/VBZ both/DT harmful/JJ and/CC beneficial/JJ ./.,"nsubj(harmful-4, It-1) nsubj(beneficial-6, It-1) cop(harmful-4, is-2) cc:preconj(harmful-4, both-3) root(ROOT-0, harmful-4) cc(harmful-4, and-5) conj:and(harmful-4, beneficial-6)  "
"While the Episodios Nacionales passed muster as suitably patriotic texts and Marianela was dismissed as a harmless sentimental interlude , virtually all of Galdos ' social novels were condemned for the sins of anticlericalism and liberalism -- "" esas toxinas , "" as Luis Araujo Costa identified them in his 1957 edition of Trafalgar , which imperilled Galdos ' standing as a nineteenth-century paladin of espanolismo ( cited in Valls 161 ) .","While/IN the/DT Episodios/NNPS Nacionales/NNPS passed/VBD muster/NN as/IN suitably/RB patriotic/JJ texts/NNS and/CC Marianela/NNP was/VBD dismissed/VBN as/IN a/DT harmless/JJ sentimental/JJ interlude/NN ,/, virtually/RB all/DT of/IN Galdos/NNP '/POS social/JJ novels/NNS were/VBD condemned/VBN for/IN the/DT sins/NNS of/IN anticlericalism/NN and/CC liberalism/NN --/: ''/'' esas/JJ toxinas/NNS ,/, ''/'' as/IN Luis/NNP Araujo/NNP Costa/NNP identified/VBD them/PRP in/IN his/PRP$ 1957/CD edition/NN of/IN Trafalgar/NNP ,/, which/WDT imperilled/VBD Galdos/NNP '/POS standing/NN as/IN a/DT nineteenth-century/JJ paladin/NN of/IN espanolismo/NN -LRB-/-LRB- cited/VBN in/IN Valls/NNP 161/CD -RRB-/-RRB- ./.","mark(passed-5, While-1) det(Nacionales-4, the-2) compound(Nacionales-4, Episodios-3) nsubj(passed-5, Nacionales-4) advcl(condemned-29, passed-5) dobj(passed-5, muster-6) case(texts-10, as-7) advmod(patriotic-9, suitably-8) amod(texts-10, patriotic-9) nmod:as(passed-5, texts-10) cc(passed-5, and-11) nsubjpass(dismissed-14, Marianela-12) auxpass(dismissed-14, was-13) conj:and(passed-5, dismissed-14) advcl(condemned-29, dismissed-14) case(interlude-19, as-15) det(interlude-19, a-16) amod(sentimental-18, harmless-17) amod(interlude-19, sentimental-18) nmod:as(dismissed-14, interlude-19) advmod(all-22, virtually-21) nsubjpass(condemned-29, all-22) case(novels-27, of-23) nmod:poss(novels-27, Galdos-24) case(Galdos-24, '-25) amod(novels-27, social-26) nmod:of(all-22, novels-27) auxpass(condemned-29, were-28) root(ROOT-0, condemned-29) case(sins-32, for-30) det(sins-32, the-31) nmod:for(condemned-29, sins-32) case(anticlericalism-34, of-33) nmod:of(sins-32, anticlericalism-34) cc(anticlericalism-34, and-35) nmod:of(sins-32, liberalism-36) conj:and(anticlericalism-34, liberalism-36) amod(toxinas-40, esas-39) nsubj(identified-47, toxinas-40) case(Costa-46, as-43) compound(Costa-46, Luis-44) compound(Costa-46, Araujo-45) nmod:as(toxinas-40, Costa-46) parataxis(condemned-29, identified-47) dobj(identified-47, them-48) case(edition-52, in-49) nmod:poss(edition-52, his-50) nummod(edition-52, 1957-51) nmod:in(identified-47, edition-52) nsubj(imperilled-57, edition-52) case(Trafalgar-54, of-53) nmod:of(edition-52, Trafalgar-54) ref(edition-52, which-56) acl:relcl(edition-52, imperilled-57) nmod:poss(standing-60, Galdos-58) case(Galdos-58, '-59) dobj(imperilled-57, standing-60) case(paladin-64, as-61) det(paladin-64, a-62) amod(paladin-64, nineteenth-century-63) nmod:as(imperilled-57, paladin-64) case(espanolismo-66, of-65) nmod:of(paladin-64, espanolismo-66) dep(paladin-64, cited-68) case(Valls-70, in-69) nmod:in(cited-68, Valls-70) nummod(Valls-70, 161-71)  "
"one of the curiosities , and one of the charms , of Calderon 's autos sacramentales is the frequency with which the personified characters pause in the midst of their spiritual and theological travails to discourse learnedly , and often at some length , about the definition and nature of allegory , of personification , of rhetorical tropes in general , elucidating volubly as they go.","one/CD of/IN the/DT curiosities/NNS ,/, and/CC one/CD of/IN the/DT charms/NNS ,/, of/IN Calderon/NNP 's/POS autos/NNS sacramentales/NNS is/VBZ the/DT frequency/NN with/IN which/WDT the/DT personified/JJ characters/NNS pause/VBP in/IN the/DT midst/NN of/IN their/PRP$ spiritual/JJ and/CC theological/JJ travails/NNS to/TO discourse/NN learnedly/NN ,/, and/CC often/RB at/IN some/DT length/NN ,/, about/IN the/DT definition/NN and/CC nature/NN of/IN allegory/NN ,/, of/IN personification/NN ,/, of/IN rhetorical/JJ tropes/NNS in/IN general/NN ,/, elucidating/JJ volubly/JJ as/IN they/PRP go/VBP ./.","nsubj(frequency-19, one-1) case(curiosities-4, of-2) det(curiosities-4, the-3) nmod:of(one-1, curiosities-4) cc(curiosities-4, and-6) nmod:of(one-1, one-7) conj:and(curiosities-4, one-7) case(charms-10, of-8) det(charms-10, the-9) nmod:of(one-7, charms-10) case(sacramentales-16, of-12) nmod:poss(sacramentales-16, Calderon-13) case(Calderon-13, 's-14) compound(sacramentales-16, autos-15) nmod:of(one-1, sacramentales-16) cop(frequency-19, is-17) det(frequency-19, the-18) root(ROOT-0, frequency-19) nmod:with(pause-25, frequency-19) case(which-21, with-20) ref(frequency-19, which-21) det(characters-24, the-22) amod(characters-24, personified-23) nsubj(pause-25, characters-24) acl:relcl(frequency-19, pause-25) case(midst-28, in-26) det(midst-28, the-27) nmod:in(pause-25, midst-28) case(spiritual-31, of-29) nmod:poss(spiritual-31, their-30) nmod:of(midst-28, spiritual-31) cc(spiritual-31, and-32) amod(travails-34, theological-33) nmod:of(midst-28, travails-34) conj:and(spiritual-31, travails-34) case(learnedly-37, to-35) compound(learnedly-37, discourse-36) nmod:to(spiritual-31, learnedly-37) cc(spiritual-31, and-39) advmod(volubly-63, often-40) case(length-43, at-41) det(length-43, some-42) nmod:at(often-40, length-43) case(definition-47, about-45) det(definition-47, the-46) nmod:about(volubly-63, definition-47) cc(definition-47, and-48) conj:and(definition-47, nature-49) nmod:about(volubly-63, nature-49) case(allegory-51, of-50) nmod:of(definition-47, allegory-51) case(personification-54, of-53) nmod:of(volubly-63, personification-54) case(tropes-58, of-56) amod(tropes-58, rhetorical-57) nmod:of(volubly-63, tropes-58) case(general-60, in-59) nmod:in(tropes-58, general-60) amod(volubly-63, elucidating-62) nmod:of(midst-28, volubly-63) conj:and(spiritual-31, volubly-63) mark(go-66, as-64) nsubj(go-66, they-65) advcl(pause-25, go-66)  "
"Rather , they were expanding , contracting , intensifying , and reshaping a world with which habitual readers of Latin American literature ( in essential harmony with Garcia Marquez ' story-telling grandmother ) were basically familiar .","Rather/RB ,/, they/PRP were/VBD expanding/VBG ,/, contracting/VBG ,/, intensifying/VBG ,/, and/CC reshaping/VBG a/DT world/NN with/IN which/WDT habitual/JJ readers/NNS of/IN Latin/JJ American/JJ literature/NN -LRB-/-LRB- in/IN essential/JJ harmony/NN with/IN Garcia/NNP Marquez/NNP '/POS story-telling/JJ grandmother/NN -RRB-/-RRB- were/VBD basically/RB familiar/JJ ./.","advmod(were-4, Rather-1) nsubj(were-4, they-3) root(ROOT-0, were-4) ccomp(were-4, expanding-5) ccomp(were-4, contracting-7) conj:and(expanding-5, contracting-7) ccomp(were-4, intensifying-9) conj:and(expanding-5, intensifying-9) cc(expanding-5, and-11) ccomp(were-4, reshaping-12) conj:and(expanding-5, reshaping-12) det(world-14, a-13) dobj(reshaping-12, world-14) nmod:with(familiar-36, world-14) case(which-16, with-15) ref(world-14, which-16) amod(readers-18, habitual-17) nsubj(familiar-36, readers-18) case(literature-22, of-19) amod(American-21, Latin-20) amod(literature-22, American-21) nmod:of(readers-18, literature-22) case(harmony-26, in-24) amod(harmony-26, essential-25) nmod:in(literature-22, harmony-26) case(grandmother-32, with-27) compound(Marquez-29, Garcia-28) nmod:poss(grandmother-32, Marquez-29) case(Marquez-29, '-30) amod(grandmother-32, story-telling-31) nmod:with(harmony-26, grandmother-32) cop(familiar-36, were-34) advmod(familiar-36, basically-35) acl:relcl(world-14, familiar-36)  "
"However , Unamuno has stated that he conceives of God as the Consciousness of the Universe , and it therefore follows that , as parts of God , we help to create His being through those of our actions which are in harmony with His spirit .","However/RB ,/, Unamuno/NNP has/VBZ stated/VBN that/IN he/PRP conceives/VBZ of/IN God/NNP as/IN the/DT Consciousness/NNPS of/IN the/DT Universe/NNP ,/, and/CC it/PRP therefore/RB follows/VBZ that/IN ,/, as/IN parts/NNS of/IN God/NNP ,/, we/PRP help/VBP to/TO create/VB His/PRP$ being/NN through/IN those/DT of/IN our/PRP$ actions/NNS which/WDT are/VBP in/IN harmony/NN with/IN His/PRP$ spirit/NN ./.","advmod(stated-5, However-1) nsubj(stated-5, Unamuno-3) aux(stated-5, has-4) root(ROOT-0, stated-5) mark(conceives-8, that-6) nsubj(conceives-8, he-7) ccomp(stated-5, conceives-8) case(God-10, of-9) nmod:of(conceives-8, God-10) case(Consciousness-13, as-11) det(Consciousness-13, the-12) nmod:as(conceives-8, Consciousness-13) case(Universe-16, of-14) det(Universe-16, the-15) nmod:of(Consciousness-13, Universe-16) cc(stated-5, and-18) nsubj(follows-21, it-19) advmod(follows-21, therefore-20) conj:and(stated-5, follows-21) mark(help-30, that-22) case(parts-25, as-24) nmod:as(help-30, parts-25) case(God-27, of-26) nmod:of(parts-25, God-27) nsubj(help-30, we-29) nsubj(create-32, we-29) ccomp(follows-21, help-30) mark(create-32, to-31) xcomp(help-30, create-32) nmod:poss(being-34, His-33) dobj(create-32, being-34) case(those-36, through-35) nmod:through(create-32, those-36) nsubj(harmony-43, those-36) case(actions-39, of-37) nmod:poss(actions-39, our-38) nmod:of(those-36, actions-39) ref(those-36, which-40) cop(harmony-43, are-41) case(harmony-43, in-42) acl:relcl(those-36, harmony-43) case(spirit-46, with-44) nmod:poss(spirit-46, His-45) nmod:with(harmony-43, spirit-46)  "
